"","Address","Scheme","Staus","Gender","Region","Sale.of.Equipment.Status","Age","Equipment.Warranty","Salary.Slab","Professional.Info","Age.of.Home","Categ","Query_freq","Realization_monnos","Default_number","Commence_year","Commence_month","Commence_day","Warrenty_year","Warrenty_month","Warrenty_day","Cardtype","schemecost","defaultsum","Hours","Posthours","daraGB"
"4331","VALID","PPL","Open","Male","Western","BOUGHT",44.1832142857143,"Three Full Years","2","0","2","0","0","3","0","2014","3","20","2014","3","20"," Card II TYPE",1983,882,5310,1,796
"4332","INVALID","CHC","Open","Female","Eastern","RENTED",46.73,"Three Full Years","4","0","12","0","0","3","1","2014","3","19","2014","3","19"," Card II TYPE",1602,537,314,681,798
"4333","VALID","PPL","Open","Female","Eastern","RENTED",48,"Three Full Years","3","20","7","0","2","3","0","2014","3","25","2014","3","25"," Card II TYPE",2480,882,6478,1,2013
"4334","VALID","PRM","Open","Male","Northern","RENTED",64,"Three Full Years","6","0","21","0","1","3","0","2014","3","14","2014","3","14"," Card II TYPE",2941,882,7561,866,5332
"4335","INVALID","CHC","Open","Female","Eastern","RENTED",66,"Three Full Years","3","0","12","0","0","3","0","2014","3","15","2014","3","15"," Card II TYPE",2694,882,47,533,6481
"4336","INVALID","CHC","Open","Male","Northern","RENTED",48,"Three Full Years","5","0","21","0","0","3","0","2014","3","19","2014","3","19"," Card II TYPE",1964,882,531,1,1
"4337","VALID","PRM","Open","Female","Eastern","RENTED",42.7025,"Three Full Years","2","0","1","0","0","3","0","2014","3","18","2014","3","18"," Card II TYPE",1930,882,8906,1115,6722
"4338","VALID","PPL","Open","Male","Eastern","RENTED",29,"Three Full Years","1","0","2","0","0","3","0","2014","3","18","2014","3","18"," Card II TYPE",2482,882,840,1,33
"4339","VALID","CHC","Open","Male","Northern","RENTED",67,"Three Full Years","5","0","22","0","0","3","0","2014","3","15","2014","3","15"," Card II TYPE",600,882,3999,1,4120
"4340","VALID","MXX","Open","Male","Eastern","RENTED",40,"Three Full Years","3","0","17","0","0","3","0","2014","3","19","2014","3","19"," Card II TYPE",1148,882,7853,1,1892
"4341","VALID","PPL","Open","Male","Eastern","RENTED",52,"Three Full Years","2","0","12","0","1","3","0","2014","3","15","2014","3","15"," Card II TYPE",2457,882,5589,588,2951
"4342","VALID","CHC","Open","Male","Northern","RENTED",48,"Three Full Years","4","0","7","0","0","3","0","2014","3","16","2014","3","16","Paper based/Post",2859,882,5387,822,1076
"4343","VALID","PRM","Open","Male","Eastern","RENTED",48,"Three Full Years","3","6","2","0","0","3","0","2014","3","27","2014","3","27"," Card II TYPE",2363,882,6914,402,3995
"4344","VALID","CHC","Open","Female","Northern","RENTED",55,"Three Full Years","7","0","21","0","1","3","0","2014","3","18","2014","3","18","Paper based/Post",2206,882,1941,1,6274
"4345","VALID","PRM","Open","Male","Northern","RENTED",47.6736666666667,"Three Full Years","3","0","12","0","0","3","0","2014","3","16","2014","3","16"," Card II TYPE",3096,882,1183,1,3
"4346","VALID","PPL","Open","Male","Southern","RENTED",43,"Three Full Years","3","8","7","0","0","3","0","2014","3","30","2014","3","30"," Card II TYPE",1950,882,4996,1,6450
"4347","VALID","CHC","Open","Female","Eastern","RENTED",51.9691538461539,"Three Full Years","3","0","4","0","0","3","0","2014","3","24","2014","3","24"," Card II TYPE",2159,882,1429,1,5101
"4348","VALID","KLA","Open","Male","Eastern","RENTED",41,"Three Full Years","6","0","17","0","1","3","0","2014","3","17","2014","3","17"," Card II TYPE",2865,882,7370,375,5446
"4349","VALID","PRM","Open","Female","Northern","RENTED",47,"Three Full Years","3","0","4","0","2","3","0","2014","3","16","2014","3","16"," Card II TYPE",3127,882,6498,323,1863
"4350","VALID","CHC","Open","Female","Northern","RENTED",20,"Three Full Years","3","0","4","0","1","3","0","2014","3","18","2014","3","18"," Card II TYPE",1964,882,3240,270,5121
"4351","VALID","MXX","Open","Male","Northern","RENTED",35,"Three Full Years","3","0","1","0","0","3","0","2014","3","18","2014","3","18"," Card II TYPE",953,882,6684,423,4485
"4352","VALID","PRM","Open","Male","Eastern","RENTED",55,"Three Full Years","6","5","21","0","0","3","0","2014","3","23","2014","3","23"," Card II TYPE",721,882,5119,318,1741
"4353","VALID","CHC","Open","Female","Eastern","RENTED",48.1308333333333,"Three Full Years","4","0","12","0","0","3","0","2014","3","21","2014","3","21"," Card II TYPE",1926,882,2934,339,321
"4354","VALID","PRP","Open","Female","Northern","RENTED",43,"Three Full Years","4","0","7","0","0","3","0","2014","3","21","2014","3","21"," Card II TYPE",1952,882,4124,1,2652
"4355","VALID","CHC","Open","Male","Eastern","RENTED",48,"Three Full Years","4","0","12","0","1","3","0","2014","3","27","2014","3","27"," Card II TYPE",248,882,7888,632,1452
"4356","VALID","KLA","Open","Male","Western","RENTED",45.008,"Three Full Years","3","0","2","0","3","3","0","2014","3","19","2014","3","19"," Card II TYPE",940,882,4633,419,1936
"4357","INVALID","PRM","Open","Female","Eastern","RENTED",41.74,"Three Full Years","4","0","7","0","0","3","0","2014","3","20","2014","3","20"," Card II TYPE",2939,882,425,515,4346
"4358","VALID","CHC","Open","Male","Eastern","RENTED",71,"Three Full Years","4","0","22","0","0","3","0","2014","3","20","2014","3","20"," Card II TYPE",2187,882,2064,1086,5579
"4359","VALID","CHC","Open","Female","Eastern","BOUGHT",71,"Three Full Years","3","0","21","0","1","3","0","2014","3","19","2014","3","19"," Card II TYPE",1934,882,2272,574,771
"4360","VALID","CHC","Open","Male","Eastern","RENTED",40,"Three Full Years","3","0","2","0","2","3","1","2014","3","20","2014","3","20"," Card II TYPE",1895,326,5598,17,2381
"4361","VALID","KLA","Open","Female","Eastern","RENTED",40.5925,"Three Full Years","4","0","2","0","2","3","0","2014","3","20","2014","3","20"," Card II TYPE",3216,882,3786,1,5448
"4362","VALID","KLA","Open","Male","Northern","RENTED",27,"Three Full Years","6","0","2","1","0","3","0","2014","3","22","2014","3","22"," Card I TYPE",236,882,4134,901,443
"4363","INVALID","CHC","Open","Female","Northern","RENTED",69,"Three Full Years","6","6","22","0","0","3","0","2014","3","23","2014","3","23"," Card II TYPE",2644,882,959,1,653
"4364","VALID","PRR","Open","Male","Northern","RENTED",60,"Three Full Years","6","0","22","0","1","3","0","2014","3","20","2014","3","20"," Card II TYPE",290,882,6508,829,4653
"4365","VALID","PPL","Open","Male","Northern","RENTED",49,"Three Full Years","6","5","17","0","0","3","0","2014","3","21","2014","3","21"," Card I TYPE",2497,882,7609,460,385
"4366","VALID","PRM","Open","Female","Northern","RENTED",48,"Three Full Years","3","0","2","0","1","3","3","2014","3","21","2014","3","21","Paper based/Post",816,68,7478,158,323
"4367","VALID","PRR","Open","Male","Southern","RENTED",61,"Three Full Years","7","5","17","0","1","3","0","2014","3","21","2014","3","21"," Card II TYPE",806,882,3522,454,731
"4368","VALID","PPL","Open","Male","Northern","RENTED",48,"Three Full Years","6","0","12","0","1","3","1","2014","3","25","2014","3","25"," Card II TYPE",2435,525,1441,1,846
"4369","VALID","PPL","Open","Male","Northern","RENTED",37.8257142857143,"Three Full Years","4","0","2","0","0","3","0","2014","3","21","2014","3","21"," Card II TYPE",2548,882,5286,1001,3756
"4370","VALID","PRP","Open","Female","Northern","RENTED",37,"Three Full Years","3","5","7","0","0","3","0","2014","3","26","2014","3","26"," Card II TYPE",85,882,7364,668,3658
"4371","VALID","PRM","Open","Female","Northern","RENTED",35,"Three Full Years","6","9","17","0","0","3","0","2014","3","26","2014","3","26"," Card II TYPE",3132,882,5183,130,6538
"4372","INVALID","CHC","Open","Male","Eastern","BOUGHT",63,"Three Full Years","6","0","7","0","0","3","0","2014","3","30","2014","3","30"," Card II TYPE",1983,882,2284,976,2021
"4373","VALID","CHC","Open","Female","Northern","RENTED",61,"Three Full Years","3","0","7","0","0","3","0","2014","3","23","2014","3","23"," Card II TYPE",2099,882,1611,1,5751
"4374","VALID","PRM","Open","Male","Northern","RENTED",58,"Three Full Years","6","0","12","0","0","2","1","2014","3","22","2014","3","22"," Card II TYPE",1539,232,3345,505,4973
"4375","VALID","PRM","Open","Male","Eastern","BOUGHT",19,"Three Full Years","3","0","7","0","1","2","0","2014","3","22","2014","3","22","Paper based/Post",2687,882,6910,355,3158
"4376","VALID","PRM","Open","Female","Western","RENTED",45.3813333333333,"Three Full Years","3","0","7","0","0","3","0","2014","3","24","2014","3","24"," Card II TYPE",2383,882,6774,1,1115
"4377","VALID","KLA","Open","Male","Northern","RENTED",43.169,"Three Full Years","4","0","2","0","2","3","0","2014","3","27","2014","3","27"," Card II TYPE",236,882,6148,634,207
"4378","VALID","PRR","Open","Male","Eastern","RENTED",41.55,"Three Full Years","4","0","2","0","0","2","1","2014","3","23","2014","3","23"," Card II TYPE",284,838,4305,857,5505
"4379","VALID","PRM","Open","Male","Western","RENTED",71,"Three Full Years","6","19","17","0","1","3","0","2014","4","3","2014","4","3"," Card II TYPE",1524,882,7038,545,2202
"4380","VALID","KLA","Open","Female","Northern","RENTED",39,"Three Full Years","5","0","4","0","1","3","0","2014","3","25","2014","3","25"," Card II TYPE",617,882,2982,388,5466
"4381","VALID","PRM","Open","Female","Southern","RENTED",31,"Three Full Years","7","0","1","0","1","3","0","2014","3","24","2014","3","24"," Card II TYPE",1281,882,3825,504,2178
"4382","VALID","PRM","Open","Male","Northern","RENTED",46,"Three Full Years","4","10","7","0","0","3","0","2014","3","23","2014","3","23"," Card II TYPE",2395,882,7269,478,2727
"4383","VALID","KLA","Open","Male","Western","RENTED",48.6321538461538,"Three Full Years","4","0","4","0","1","3","0","2014","3","24","2014","3","24"," Card II TYPE",3231,882,2222,1,3478
"4384","VALID","PRM","Open","Male","Northern","RENTED",48,"Three Full Years","5","0","2","0","0","3","0","2014","3","25","2014","3","25"," Card II TYPE",2539,882,20,1,5989
"4385","VALID","KLA","Open","Male","Western","RENTED",48,"Three Full Years","5","0","7","0","0","2","1","2014","4","2","2014","4","2"," Card II TYPE",3236,756,5786,375,6348
"4386","VALID","KLA","Open","Male","Northern","RENTED",56,"Three Full Years","6","0","17","0","0","3","0","2014","3","26","2014","3","26"," Card II TYPE",3184,882,4119,1,5468
"4387","VALID","PRM","Open","Female","Eastern","RENTED",56,"Three Full Years","3","0","12","0","0","3","0","2014","4","4","2014","4","4"," Card II TYPE",2363,882,7356,1,1803
"4388","VALID","PRM","Open","Male","Northern","RENTED",61,"Three Full Years","7","0","22","0","0","3","0","2014","3","25","2014","3","25"," Card II TYPE",3063,882,4683,382,2455
"4389","INVALID","CHC","Open","Male","Eastern","RENTED",63,"Three Full Years","5","0","22","0","0","3","0","2014","3","29","2014","3","29"," Card II TYPE",2067,882,2294,1,5051
"4390","VALID","ESS","Open","Female","Northern","RENTED",21,"Three Full Years","1","12","17","0","0","3","0","2014","3","25","2014","3","25"," Card II TYPE",1681,882,676,467,1876
"4391","VALID","PRM","Open","Male","Northern","RENTED",63,"Three Full Years","1","14","1","0","0","3","0","2014","3","27","2014","3","27"," Card II TYPE",802,882,5445,702,3765
"4392","VALID","CHC","Open","Female","Southern","RENTED",60,"Three Full Years","2","0","7","0","0","2","0","2014","3","28","2014","3","28"," Card II TYPE",2469,882,2682,491,1758
"4393","VALID","PRP","Open","Female","Eastern","RENTED",53,"Three Full Years","4","0","22","0","0","3","0","2014","4","17","2014","4","17"," Card II TYPE",2348,882,3836,1112,5608
"4394","VALID","PRR","Open","Male","Eastern","BOUGHT",63,"Three Full Years","7","8","17","0","0","3","0","2014","3","28","2014","3","28"," Card II TYPE",733,882,7377,1,567
"4395","VALID","ESS","Open","Male","Northern","RENTED",45.4466666666667,"Three Full Years","4","0","2","0","2","3","1","2014","3","27","2014","3","27"," Card II TYPE",2591,248,8237,1,3356
"4396","VALID","PPL","Open","Male","Northern","RENTED",42.8283333333333,"Three Full Years","4","0","7","0","0","3","0","2014","3","26","2014","3","26"," Card II TYPE",2754,882,8906,1115,6722
"4397","VALID","CHC","Open","Female","Eastern","RENTED",49.7816666666667,"Three Full Years","6","0","22","0","0","2","1","2014","4","1","2014","4","1"," Card II TYPE",1930,341,7222,359,768
"4398","VALID","KLA","Open","Female","Northern","BOUGHT",31,"Three Full Years","4","20","2","0","0","2","0","2014","4","1","2014","4","1"," Card II TYPE",3007,882,3045,92,5298
"4399","VALID","PRM","Open","Male","Northern","RENTED",42.125,"Three Full Years","4","0","2","0","0","3","0","2014","3","27","2014","3","27"," Card II TYPE",2539,882,6452,1091,4563
"4400","VALID","CHC","Open","Male","Northern","RENTED",53,"Three Full Years","10","5","21","0","0","2","0","2014","3","31","2014","3","31"," Card II TYPE",1973,882,868,1,6123
"4401","VALID","PPL","Open","Male","Eastern","RENTED",52,"Three Full Years","4","0","2","0","0","3","0","2014","3","30","2014","3","30","Paper based/Post",2623,882,2181,1,5757
"4402","VALID","PRR","Open","Male","Eastern","RENTED",39,"Three Full Years","3","0","2","0","0","3","0","2014","3","27","2014","3","27"," Card II TYPE",98,882,7366,479,4763
"4403","VALID","CHC","Open","Male","Eastern","RENTED",71,"Three Full Years","3","14","17","0","0","3","0","2014","3","29","2014","3","29"," Card II TYPE",1941,882,4655,488,2167
"4404","VALID","PRM","Open","Male","Eastern","RENTED",45.0642857142857,"Three Full Years","4","0","1","0","0","3","0","2014","3","29","2014","3","29"," Card II TYPE",3064,882,6237,1,1994
"4405","VALID","PRM","Open","Male","Eastern","RENTED",41,"Three Full Years","4","0","12","0","0","3","0","2014","3","28","2014","3","28"," Card II TYPE",3175,882,8104,1098,5348
"4406","VALID","PRP","Open","Male","Northern","RENTED",56,"Three Full Years","4","0","21","0","1","3","0","2014","3","27","2014","3","27"," Card II TYPE",2058,882,4343,261,2527
"4407","VALID","CHC","Closed","Female","Eastern","RENTED",68,"Three Full Years","4","14","17","0","0","2","0","2014","4","1","2014","4","1"," Card II TYPE",1315,882,8906,1115,6722
"4408","VALID","PRP","Open","Female","Eastern","RENTED",22,"Three Full Years","4","0","2","0","2","3","0","2014","3","29","2014","3","29","Paper based/Post",423,882,5536,1,2572
"4409","VALID","PRM","Open","Male","Eastern","RENTED",58,"Three Full Years","2","10","22","0","0","2","0","2014","3","28","2014","3","28"," Card II TYPE",1750,882,7187,1053,4166
"4410","VALID","PPL","Open","Female","Eastern","RENTED",70,"Three Full Years","3","0","2","0","0","3","0","2014","3","28","2014","3","28"," Card II TYPE",1938,882,2565,1,5060
"4411","VALID","CHC","Open","Female","Eastern","RENTED",56,"Three Full Years","1","9","22","0","3","3","0","2014","4","2","2014","4","2"," Card II TYPE",2099,882,2008,1,1337
"4412","VALID","PPL","Open","Male","Western","RENTED",45.505,"Three Full Years","4","0","4","0","1","3","0","2014","4","4","2014","4","4"," Card I TYPE",2439,882,2361,1,110
"4413","VALID","CHC","Open","Male","Northern","RENTED",64,"Three Full Years","3","14","21","0","2","3","0","2014","4","3","2014","4","3"," Card II TYPE",2045,882,23,317,4991
"4414","VALID","PPL","Open","Female","Eastern","RENTED",20,"Three Full Years","3","0","12","0","0","3","0","2014","3","30","2014","3","30"," Card II TYPE",2768,882,6908,179,6008
"4415","VALID","CHC","Open","Male","Eastern","RENTED",62,"Three Full Years","4","0","17","0","0","3","0","2014","3","29","2014","3","29"," Card II TYPE",2467,882,88,1,5750
"4416","VALID","PRM","Open","Male","Western","BOUGHT",54,"Three Full Years","3","0","2","0","0","3","0","2014","3","29","2014","3","29","Paper based/Post",2105,882,7576,1,2011
"4417","VALID","CHC","Open","Female","Eastern","RENTED",52,"Three Full Years","4","5","7","0","0","3","0","2014","3","30","2014","3","30"," Card II TYPE",2491,882,5246,649,926
"4418","VALID","PPL","Open","Male","Eastern","RENTED",22,"Three Full Years","4","0","2","0","0","3","0","2014","3","30","2014","3","30"," Card II TYPE",1941,882,5456,558,1715
"4419","VALID","CHC","Open","Female","Northern","RENTED",32,"Three Full Years","3","0","4","0","4","3","0","2014","3","29","2014","3","29","Paper based/Post",3025,882,4989,147,2094
"4420","INVALID","CHC","Open","Female","Northern","RENTED",58,"Three Full Years","4","0","12","0","1","3","0","2014","3","29","2014","3","29"," Card I TYPE",1511,882,6116,350,473
"4421","VALID","KLA","Open","Female","Northern","RENTED",49,"Three Full Years","7","8","21","0","3","3","0","2014","3","30","2014","3","30"," Card I TYPE",3186,882,4640,619,758
"4422","VALID","PRM","Open","Female","Eastern","RENTED",43.815,"Three Full Years","4","0","2","0","0","3","1","2014","4","3","2014","4","3"," Card II TYPE",2677,572,3634,1,4917
"4423","VALID","PPL","Open","Male","Northern","RENTED",27,"Three Full Years","4","0","7","0","0","2","0","2014","4","1","2014","4","1"," Card II TYPE",2174,882,8135,1,750
"4424","VALID","CHC","Open","Female","Eastern","RENTED",49,"Three Full Years","4","0","21","0","0","2","0","2014","3","31","2014","3","31"," Card II TYPE",1967,882,5934,29,4043
"4425","INVALID","KLA","Open","Male","Northern","RENTED",51,"Three Full Years","3","0","12","0","1","2","0","2014","3","31","2014","3","31"," Card II TYPE",819,882,1518,1,1050
"4426","VALID","PRM","Open","Female","Eastern","RENTED",43,"Three Full Years","1","0","7","0","1","2","0","2014","4","2","2014","4","2"," Card II TYPE",2375,882,1490,1,5427
