,Account Number,Commence Date,Address,Scheme,Staus,Gender,Region , Sale of Equipment Status,Age,Equipment Warranty,Salary Slab,Professional Info,Age of Home,Equipment Warranty Expiry Date,Churn Date,Categ,Query_freq,payment_number,Default_number
5571,M5606,2014-08-16,VALID,PRR,Closed,Female,Southern,RENTED,44.0,,3.0,10.0,12.0,,0,0,0,0,0
5572,M5607,2014-08-16,VALID,KLA,Open,Female,Northern,RENTED,29.0,Three Full Years,6.0,0.0,17.0,2016-08-16,0,0,0,3,0
5573,M5608,2014-08-20,VALID,KLA,Open,Female,Western,RENTED,23.0,Three Full Years,4.0,0.0,2.0,2016-08-20,0,0,4,3,0
5574,M5609,2014-08-17,VALID,CHC,Closed,Female,Eastern,RENTED,34.0,,2.0,0.0,4.0,,2015-04-10 00:00:00,1,0,1,1
5575,M5610,2014-08-21,VALID,PRM,Open,Female,Eastern,RENTED,51.0,Three Full Years,6.0,13.0,17.0,2016-08-21,0,0,3,4,0
5576,M5611,2014-08-23,VALID,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2016-08-23,0,0,0,3,0
5577,M5612,2014-08-22,INVALID,PRM,Open,Female,Northern,RENTED,67.0,Three Full Years,5.0,5.0,17.0,2016-08-22,0,0,0,3,0
5578,M5613,2014-08-16,VALID,PPL,Open,Female,Northern,RENTED,25.0,Three Full Years,5.0,0.0,4.0,2016-08-16,0,0,0,3,0
5579,M5614,2014-08-23,VALID,PRM,Open,,Eastern,RENTED,,Three Full Years,,,,2016-08-23,0,0,0,3,1
5580,M5615,2014-08-17,VALID,PRM,Open,Female,Southern,RENTED,49.0,Three Full Years,4.0,0.0,4.0,2016-08-17,0,0,0,3,0
5581,M5616,2014-08-20,INVALID,PRM,Open,Female,Eastern,RENTED,65.0,Three Full Years,4.0,0.0,22.0,2016-08-20,0,0,0,3,3
5582,M5617,2014-08-18,VALID,PRM,Open,Female,Eastern,RENTED,29.0,Three Full Years,5.0,0.0,7.0,2016-08-18,0,0,0,3,0
5583,M5618,2014-08-17,VALID,KLA,Open,Male,Northern,RENTED,35.0,Three Full Years,1.0,0.0,7.0,2016-08-17,0,0,0,3,0
5584,M5619,2014-08-27,VALID,PPL,Open,Female,Northern,RENTED,43.0,Three Full Years,5.0,0.0,12.0,2016-08-27,0,0,0,3,0
5585,M5620,2014-08-16,VALID,PPL,Closed,Female,Northern,RENTED,62.0,,3.0,0.0,12.0,,0,0,4,2,2
5586,M5621,2014-08-26,VALID,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2016-08-26,0,0,0,3,0
5587,M5622,2014-08-22,INVALID,PPL,Open,Male,Northern,RENTED,50.0,Three Full Years,5.0,0.0,7.0,2016-08-22,0,0,0,3,0
5588,M5623,2014-08-18,VALID,CHC,Open,Female,Eastern,RENTED,57.0,Three Full Years,2.0,5.0,2.0,2016-08-18,0,0,0,3,0
5589,M5624,2014-08-18,VALID,KLA,Open,,Western,RENTED,,Three Full Years,,,,2016-09-18,0,0,2,3,2
5590,M5625,2014-08-19,VALID,PRM,Open,,Northern,RENTED,,Three Full Years,,,,2016-08-19,0,0,0,3,0
5591,M5626,2014-08-23,VALID,PPL,Open,Male,Western,BOUGHT,49.0,Three Full Years,3.0,0.0,2.0,2016-11-23,0,0,1,3,0
5592,M5627,2014-08-21,VALID,PPL,Open,Male,Northern,RENTED,,Three Full Years,3.0,0.0,1.0,2016-08-21,0,0,0,3,0
5593,M5628,2014-08-21,VALID,KLA,Open,Male,Western,RENTED,54.0,Three Full Years,6.0,0.0,12.0,2016-08-21,0,0,3,3,0
5594,M5629,2014-08-23,VALID,PRM,Open,Male,Northern,RENTED,27.0,Three Full Years,5.0,0.0,12.0,2016-08-23,0,0,0,3,0
5595,M5630,2014-08-18,VALID,CHC,Open,Male,Northern,RENTED,53.0,Three Full Years,3.0,20.0,17.0,2016-08-18,0,0,1,3,0
5596,M5631,2014-08-19,VALID,PRR,Open,Female,Eastern,RENTED,37.0,Three Full Years,6.0,0.0,12.0,2016-08-19,0,0,0,3,0
5597,M5632,2014-08-22,VALID,PPL,Open,Female,Northern,RENTED,29.0,Three Full Years,4.0,0.0,7.0,2016-08-22,0,0,2,3,0
5598,M5633,2014-08-19,VALID,PPL,Open,Female,Eastern,RENTED,36.0,Three Full Years,3.0,0.0,12.0,2016-08-19,0,0,1,3,0
5599,M5634,2014-08-27,VALID,PPL,Open,Female,Northern,RENTED,56.0,Three Full Years,3.0,0.0,1.0,2016-08-27,0,0,0,3,0
5600,M5635,2014-08-20,VALID,PPL,Open,Male,Northern,RENTED,60.0,Three Full Years,1.0,0.0,7.0,2016-08-20,0,0,1,3,1
5601,M5636,2014-09-12,INVALID,CHC,Open,Male,Northern,RENTED,55.0,Three Full Years,3.0,0.0,22.0,2016-09-12,0,0,0,3,0
5602,M5637,2014-08-19,VALID,PRM,Open,Male,Northern,BOUGHT,50.0,Three Full Years,3.0,0.0,12.0,2016-08-19,0,0,1,3,1
5603,M5638,2014-08-24,VALID,PPL,Open,Male,Western,RENTED,69.0,Three Full Years,5.0,14.0,22.0,2016-08-24,0,0,0,3,0
5604,M5639,2014-08-22,VALID,PRM,Open,Female,Eastern,RENTED,60.0,Three Full Years,4.0,0.0,21.0,2016-08-22,2015-04-20 00:00:00,1,2,3,0
5605,M5640,2014-08-26,VALID,PRM,Open,Female,Northern,RENTED,75.0,Three Full Years,6.0,0.0,22.0,2016-08-26,0,0,1,3,0
5606,M5641,2014-08-23,INVALID,CHC,Open,Female,Eastern,RENTED,63.0,Three Full Years,3.0,0.0,21.0,2016-08-23,0,0,0,3,0
5607,M5642,2014-08-21,VALID,PRM,Open,Male,Northern,RENTED,49.0,Three Full Years,2.0,0.0,1.0,2016-08-21,0,0,0,3,1
5608,M5643,2014-08-20,VALID,PPL,Open,Female,Eastern,RENTED,67.0,Three Full Years,13.0,5.0,12.0,2016-08-20,0,0,1,3,0
5609,M5644,2014-08-21,VALID,KLA,Open,Male,Northern,RENTED,55.0,Three Full Years,5.0,14.0,7.0,2016-08-21,0,0,0,3,0
5610,M5645,2014-08-21,VALID,PRM,Open,Male,Eastern,RENTED,35.0,Three Full Years,1.0,0.0,1.0,2016-08-21,0,0,0,3,0
5611,M5646,2014-08-20,VALID,PRM,Open,,Northern,RENTED,,Three Full Years,,,,2016-08-20,0,0,4,2,2
5612,M5647,2014-08-22,VALID,KLA,Open,Female,Northern,RENTED,33.0,Three Full Years,4.0,0.0,1.0,2016-08-23,0,0,0,3,0
5613,M5648,2014-08-21,VALID,PPL,Open,Female,Eastern,RENTED,23.0,Three Full Years,3.0,0.0,1.0,2016-08-21,0,0,5,3,0
5614,M5649,2014-08-21,VALID,PRR,Open,Female,Eastern,RENTED,24.0,Three Full Years,3.0,0.0,4.0,2016-08-21,0,0,0,3,0
5615,M5650,2014-08-27,VALID,PRR,Open,Male,Northern,BOUGHT,41.0,Three Full Years,7.0,0.0,12.0,2016-08-27,0,0,0,3,0
5616,M5651,2014-08-21,VALID,PPL,Open,Female,Western,RENTED,68.0,Three Full Years,3.0,8.0,22.0,2016-08-21,0,0,0,3,0
5617,M5652,2014-08-21,VALID,PRM,Open,Male,Northern,RENTED,27.0,Three Full Years,6.0,0.0,12.0,2016-08-21,0,0,0,2,1
5618,M5653,2014-08-23,VALID,PRM,Open,Female,Eastern,RENTED,48.0,Three Full Years,3.0,20.0,17.0,2016-08-23,0,0,1,3,0
5619,M5654,2014-08-23,VALID,PRM,Open,Male,Northern,RENTED,,Three Full Years,3.0,0.0,1.0,2016-08-23,0,0,0,3,0
5620,M5655,2014-09-02,VALID,KLA,Open,Female,Northern,RENTED,41.0,Three Full Years,2.0,0.0,1.0,2016-09-02,0,0,0,4,0
5621,M5656,2014-08-30,VALID,PRR,Open,,Eastern,RENTED,,Three Full Years,,,,2016-08-30,0,0,0,3,0
5622,M5657,2014-08-22,VALID,PPL,Open,Male,Northern,RENTED,40.0,Three Full Years,7.0,0.0,21.0,2016-08-22,0,0,0,3,0
5623,M5658,2014-08-27,VALID,KLA,Open,,Northern,BOUGHT,,Three Full Years,,,,2016-09-27,0,0,0,0,0
5624,M5659,2014-08-22,VALID,KLA,Open,,Eastern,RENTED,,Three Full Years,,,,2016-08-22,0,0,0,3,0
5625,M5660,2014-08-22,VALID,KLA,Open,,Eastern,RENTED,,Three Full Years,,,,2016-08-22,0,0,3,2,0
5626,M5661,2014-08-23,VALID,KLA,Open,,Northern,RENTED,,Three Full Years,,,,2016-08-23,0,0,3,3,0
5627,M5662,2014-08-22,VALID,CHC,Open,Male,Eastern,RENTED,51.0,Three Full Years,3.0,0.0,7.0,2016-08-22,0,0,0,3,0
5628,M5663,2014-08-27,INVALID,CHC,Open,Male,Northern,RENTED,72.0,Three Full Years,5.0,14.0,22.0,2016-08-27,0,0,0,3,0
5629,M5664,2014-09-02,VALID,PRM,Open,Female,Eastern,RENTED,50.0,Three Full Years,4.0,5.0,1.0,2016-09-02,0,0,1,3,0
5630,M5665,2014-08-24,VALID,PRM,Open,,Northern,BOUGHT,,Three Full Years,,,,2016-08-24,0,0,0,3,0
5631,M5666,2014-08-30,VALID,PPL,Open,Male,Northern,RENTED,49.0,Three Full Years,6.0,0.0,21.0,2016-08-30,0,0,1,2,0
5632,M5667,2014-08-29,VALID,KLA,Open,Female,Northern,RENTED,42.0,Three Full Years,3.0,0.0,17.0,2016-08-29,0,0,1,3,0
5633,M5668,2014-08-26,VALID,PRM,Open,Male,Northern,RENTED,65.0,Three Full Years,7.0,0.0,7.0,2016-08-26,0,0,1,3,0
5634,M5669,2014-08-26,VALID,PRM,Open,Female,Eastern,RENTED,,Three Full Years,4.0,0.0,1.0,2016-08-26,0,0,0,3,0
5635,M5670,2014-08-25,VALID,PPL,Open,Male,Northern,RENTED,38.0,Three Full Years,6.0,0.0,17.0,2016-08-25,0,0,1,3,1
5636,M5671,2014-08-26,VALID,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2016-08-26,0,0,0,3,1
5637,M5672,2014-08-23,VALID,MXX,Closed,Male,Northern,RENTED,40.0,,4.0,0.0,2.0,,0,0,1,2,0
5638,M5673,2014-08-29,VALID,CHC,Open,Female,Eastern,BOUGHT,53.0,Three Full Years,2.0,10.0,22.0,2016-08-29,0,0,0,3,1
5639,M5674,2014-08-23,VALID,CHC,Open,Male,Northern,RENTED,,Three Full Years,4.0,0.0,4.0,2016-08-23,0,0,1,3,0
5640,M5675,2014-08-26,VALID,PRR,Open,Male,Southern,RENTED,52.0,Three Full Years,4.0,0.0,17.0,2016-08-26,0,0,0,2,0
5641,M5676,2014-08-27,VALID,PRP,Open,Female,Eastern,RENTED,22.0,Three Full Years,1.0,0.0,12.0,2016-08-27,0,0,3,2,0
5642,M5677,2014-08-24,VALID,PRM,Open,Male,Northern,RENTED,65.0,Three Full Years,6.0,8.0,22.0,2016-08-24,0,0,4,3,0
5643,M5678,2014-08-25,VALID,PRM,Open,Male,Eastern,RENTED,34.0,Three Full Years,6.0,0.0,1.0,2016-08-25,0,0,0,3,0
5644,M5679,2014-08-25,VALID,PRM,Open,Female,Northern,RENTED,51.0,Three Full Years,7.0,0.0,12.0,2016-08-25,0,0,0,3,0
5645,M5680,2014-08-24,INVALID,CHC,Open,Female,Northern,RENTED,31.0,Three Full Years,5.0,0.0,12.0,2016-08-24,0,0,0,3,0
5646,M5681,2014-08-23,VALID,KLA,Open,,Western,RENTED,,Three Full Years,,,,2016-08-23,0,0,1,3,0
5647,M5682,2014-08-28,VALID,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2016-08-28,0,0,0,3,0
5648,M5683,2014-08-27,VALID,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2016-08-27,0,0,0,3,0
5649,M5684,2014-09-02,INVALID,PRM,Open,,Eastern,RENTED,,Three Full Years,,,,2016-09-02,0,0,0,2,0
5650,M5685,2014-08-25,VALID,PRR,Open,Female,Eastern,RENTED,32.0,Three Full Years,4.0,0.0,21.0,2016-08-25,0,0,0,3,0
5651,M5686,2014-08-26,VALID,PRM,Open,Female,Northern,RENTED,45.0,Three Full Years,5.0,6.0,22.0,2016-08-26,0,0,1,2,1
5652,M5687,2014-08-26,VALID,PRP,Open,Male,Southern,RENTED,87.0,Three Full Years,4.0,14.0,21.0,2016-08-26,0,0,2,3,1
5653,M5688,2014-08-26,VALID,PRP,Open,Female,Northern,RENTED,56.0,Three Full Years,5.0,14.0,22.0,2016-09-05,0,0,5,4,0
5654,M5689,2014-08-25,VALID,PRM,Open,Female,Northern,RENTED,43.0,Three Full Years,7.0,0.0,7.0,2016-08-25,0,0,3,3,0
5655,M5690,2014-08-25,VALID,PRR,Open,Female,Eastern,BOUGHT,20.0,Three Full Years,1.0,0.0,1.0,2016-08-25,0,0,2,3,0
5656,M5691,2014-08-26,VALID,PPL,Open,Male,Northern,RENTED,,Three Full Years,2.0,0.0,12.0,2016-09-06,0,0,0,2,0
5657,M5692,2014-08-27,VALID,PPL,Open,Male,Northern,RENTED,71.0,Three Full Years,4.0,0.0,22.0,2016-08-27,0,0,2,4,1
5658,M5693,2014-08-26,VALID,PRR,Open,Female,Northern,RENTED,58.0,Three Full Years,7.0,0.0,1.0,2016-08-26,0,0,0,3,0
5659,M5694,2014-08-27,VALID,PPL,Open,,Western,RENTED,,Three Full Years,,,,2016-08-27,2015-04-25 00:00:00,1,4,2,2
5660,M5695,2014-08-26,VALID,KLA,Open,Female,Northern,RENTED,50.0,Three Full Years,9.0,5.0,22.0,2016-08-26,0,0,0,3,0
5661,M5696,2014-08-24,VALID,KLA,Open,Male,Northern,RENTED,38.0,Three Full Years,5.0,0.0,7.0,2016-08-24,0,0,0,3,0
5662,M5697,2014-08-26,VALID,PRM,Open,Female,Eastern,RENTED,84.0,Three Full Years,3.0,0.0,22.0,2016-08-26,0,0,0,3,0
5663,M5698,2014-08-28,VALID,PRR,Open,Female,Eastern,BOUGHT,35.0,Three Full Years,5.0,0.0,12.0,2016-08-28,0,0,0,2,0
5664,M5699,2014-09-03,VALID,CHC,Open,Female,Southern,RENTED,27.0,Three Full Years,2.0,0.0,7.0,2016-09-03,0,0,0,3,0
5665,M5700,2014-08-26,VALID,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2016-08-26,0,0,0,3,0
5666,M5701,2014-08-27,VALID,PRM,Open,Male,Eastern,RENTED,30.0,Three Full Years,1.0,0.0,17.0,2016-08-27,0,0,1,3,2
5667,M5702,2014-08-28,VALID,PPL,Open,Male,Eastern,RENTED,25.0,Three Full Years,4.0,0.0,12.0,2016-08-28,0,0,0,3,0
5668,M5703,2014-08-30,VALID,PPL,Open,Male,Eastern,RENTED,21.0,Three Full Years,4.0,0.0,4.0,2016-08-30,0,0,0,3,0
5669,M5704,2014-08-26,INVALID,PPL,Open,Male,Northern,RENTED,58.0,Three Full Years,3.0,0.0,22.0,2016-08-26,0,0,0,3,0
5670,M5705,2014-08-30,VALID,PRM,Open,Male,Northern,RENTED,62.0,Three Full Years,3.0,0.0,1.0,2016-08-30,0,0,1,3,0
5671,M5706,2014-08-28,VALID,KLA,Open,Female,Eastern,RENTED,56.0,Three Full Years,4.0,0.0,1.0,2016-08-28,0,0,0,3,0
5672,M5707,2014-08-28,VALID,PRR,Open,,Northern,RENTED,,Three Full Years,,,,2016-08-28,0,0,0,4,0
5673,M5708,2014-08-30,VALID,PPL,Open,Male,Northern,RENTED,73.0,Three Full Years,6.0,14.0,22.0,2016-08-30,0,0,0,3,0
5674,M5709,2014-08-30,VALID,PRP,Open,Male,Eastern,RENTED,49.0,Three Full Years,5.0,8.0,1.0,2016-08-30,0,0,1,3,0
5675,M5710,2014-08-27,VALID,PRR,Open,Male,Northern,RENTED,60.0,Three Full Years,4.0,0.0,1.0,2016-08-27,0,0,0,3,0
5676,M5711,2014-08-31,VALID,PRM,Open,Female,Eastern,RENTED,55.0,Three Full Years,4.0,0.0,4.0,2016-08-31,0,0,0,3,0
5677,M5712,2014-08-30,VALID,PRM,Open,Female,Eastern,RENTED,57.0,Three Full Years,2.0,10.0,17.0,2016-08-30,0,0,1,3,0
5678,M5713,2014-08-28,VALID,CHC,Closed,Male,Eastern,RENTED,32.0,,3.0,0.0,17.0,,0,0,1,2,0
5679,M5714,2014-08-29,VALID,KLA,Open,,Eastern,RENTED,,Three Full Years,,,,2016-08-29,0,0,0,3,0
5680,M5715,2014-08-30,VALID,CHC,Open,Female,Southern,BOUGHT,67.0,Three Full Years,7.0,2.0,12.0,2016-08-30,0,0,2,3,0
5681,M5716,2014-08-29,VALID,PPL,Open,Male,Eastern,RENTED,25.0,Three Full Years,3.0,0.0,1.0,2016-08-29,0,0,1,2,1
5682,M5717,2014-08-29,VALID,PPL,Open,Female,Western,RENTED,47.0,Three Full Years,4.0,0.0,17.0,2016-08-29,0,0,1,2,0
5683,M5718,2014-09-06,VALID,PPL,Open,Male,Northern,RENTED,66.0,Three Full Years,6.0,14.0,22.0,2016-09-06,0,0,2,3,0
5684,M5719,2014-08-28,VALID,PRR,Open,Male,Eastern,RENTED,50.0,Three Full Years,3.0,0.0,1.0,2016-08-28,0,0,0,3,0
5685,M5720,2014-08-28,VALID,PRM,Open,,Southern,RENTED,,Three Full Years,,,,2016-08-28,0,0,0,3,0
5686,M5721,2014-08-28,VALID,CHC,Open,Female,Eastern,RENTED,54.0,Three Full Years,7.0,0.0,22.0,2016-08-28,0,0,8,3,0
5687,M5722,2014-08-28,INVALID,MXX,Open,,Eastern,RENTED,,Three Full Years,,,,2016-08-28,0,0,0,3,0
5688,M5723,2014-08-29,VALID,PRM,Open,,Northern,RENTED,,Three Full Years,,,,2016-08-29,0,0,1,1,1
5689,M5724,2014-08-30,VALID,PRM,Open,Female,Eastern,RENTED,,Three Full Years,2.0,0.0,1.0,2016-08-30,0,0,0,3,0
5690,M5725,2014-08-29,VALID,PRR,Open,Female,Eastern,RENTED,57.0,Three Full Years,12.0,18.0,17.0,2016-08-29,0,0,0,3,0
5691,M5726,2014-08-28,VALID,PPL,Open,,Western,RENTED,,Three Full Years,,,,2016-08-28,0,0,1,3,0
5692,M5727,2014-08-29,VALID,PRR,Open,,Northern,RENTED,,Three Full Years,,,,2016-08-29,2015-05-21 00:00:00,1,0,2,1
5693,M5728,2014-08-30,VALID,KLA,Open,Male,Eastern,RENTED,,Three Full Years,3.0,0.0,1.0,2016-08-30,0,0,4,6,3
5694,M5729,2014-08-30,VALID,CHC,Open,Female,Northern,RENTED,46.0,Three Full Years,6.0,19.0,21.0,2016-08-30,0,0,0,3,0
5695,M5730,2014-08-29,VALID,KLA,Closed,Female,Eastern,RENTED,56.0,,6.0,13.0,22.0,,2015-04-22 00:00:00,1,0,2,2
5696,M5731,2014-09-07,VALID,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2016-09-07,0,0,0,3,0
5697,M5732,2014-08-28,VALID,PRM,Open,Male,Northern,RENTED,69.0,Three Full Years,3.0,10.0,1.0,2016-08-28,0,0,0,3,0
5698,M5733,2014-08-29,INVALID,CHC,Open,,Western,RENTED,,Three Full Years,,,,2016-08-29,0,0,0,3,0
5699,M5734,2014-08-30,INVALID,PRM,Open,Male,Northern,RENTED,63.0,Three Full Years,6.0,0.0,22.0,2016-08-30,0,0,0,3,0
5700,M5735,2014-08-29,VALID,KLA,Open,Male,Northern,RENTED,,Three Full Years,5.0,0.0,4.0,2016-08-29,0,0,0,3,0
5701,M5736,2014-09-01,VALID,PPL,Open,Male,Northern,RENTED,61.0,Three Full Years,2.0,0.0,7.0,2016-09-01,0,0,0,3,0
5702,M5737,2014-08-31,VALID,PRM,Open,Female,Eastern,RENTED,59.0,Three Full Years,6.0,10.0,22.0,2016-08-31,0,0,0,3,0
5703,M5738,2014-09-19,VALID,PRM,Open,Male,Eastern,RENTED,38.0,Three Full Years,3.0,0.0,7.0,2016-09-19,0,0,1,3,0
5704,M5739,2014-08-29,VALID,MXX,Open,Male,Eastern,RENTED,,Three Full Years,4.0,0.0,1.0,2016-08-29,2015-05-11 00:00:00,1,4,3,3
5705,M5740,2014-09-03,VALID,PRR,Open,,Northern,RENTED,,Three Full Years,,,,2016-09-03,0,0,2,3,0
5706,M5741,2014-08-29,VALID,KLA,Open,Female,Northern,RENTED,39.0,Three Full Years,6.0,5.0,12.0,2016-08-29,0,0,0,3,0
5707,M5742,2014-09-14,VALID,KLA,Open,Male,Northern,RENTED,31.0,Three Full Years,3.0,0.0,4.0,2016-09-14,0,0,1,3,0
5708,M5743,2014-09-04,VALID,PPL,Open,,Western,RENTED,,Three Full Years,,,,2016-09-04,0,0,0,3,0
5709,M5744,2014-08-30,VALID,PPL,Open,Male,Northern,RENTED,48.0,Three Full Years,2.0,0.0,12.0,2016-08-30,0,0,1,3,0
5710,M5745,2014-09-12,VALID,MXX,Open,,Northern,RENTED,,Three Full Years,,,,2016-09-12,0,0,0,3,0
5711,M5746,2014-08-30,VALID,PRM,Open,,Northern,RENTED,,Three Full Years,,,,2016-08-30,0,0,3,3,1
5712,M5747,2014-08-31,VALID,PRM,Open,Male,Northern,RENTED,45.0,Three Full Years,4.0,0.0,1.0,2016-08-31,0,0,0,3,2
5713,M5748,2014-09-06,VALID,PRM,Closed,,Eastern,RENTED,,,,,,,0,0,0,0,0
5714,M5749,2014-09-05,VALID,PRP,Open,Male,Northern,RENTED,,Three Full Years,3.0,0.0,2.0,2016-09-05,0,0,2,3,0
5715,M5750,2014-09-03,VALID,PRM,Closed,Female,Northern,RENTED,42.0,,2.0,0.0,4.0,,2015-04-14 00:00:00,1,5,0,2
5716,M5751,2014-09-06,VALID,PPL,Open,Female,Western,RENTED,44.0,Three Full Years,7.0,0.0,22.0,2016-09-06,0,0,0,3,0
5717,M5752,2014-09-14,VALID,KLA,Open,Female,Northern,RENTED,29.0,Three Full Years,3.0,13.0,4.0,2016-09-14,0,0,0,3,0
5718,M5753,2014-09-08,VALID,PPL,Open,Female,Eastern,RENTED,38.0,Three Full Years,4.0,0.0,4.0,2016-09-08,0,0,1,3,1
5719,M5754,2014-08-31,VALID,KLA,Open,,Eastern,RENTED,,Three Full Years,,,,2016-08-31,2015-05-29 00:00:00,1,5,1,1
5720,M5755,2014-09-02,INVALID,PRM,Closed,Female,Eastern,RENTED,65.0,,2.0,0.0,22.0,,2015-04-25 00:00:00,1,1,1,1
5721,M5756,2014-09-07,VALID,KLA,Open,,Western,RENTED,,Three Full Years,,,,2016-09-07,0,0,0,3,0
5722,M5757,2014-09-01,VALID,PRM,Open,Male,Northern,RENTED,40.0,Three Full Years,4.0,0.0,7.0,2016-09-01,0,0,0,3,0
5723,M5758,2014-09-03,VALID,KLA,Open,Male,Northern,RENTED,55.0,Three Full Years,6.0,9.0,17.0,2016-09-03,0,0,0,3,0
5724,M5759,2014-09-02,VALID,KLA,Open,Male,Eastern,RENTED,24.0,Three Full Years,4.0,0.0,2.0,2016-09-02,0,0,1,2,1
5725,M5760,2014-09-03,VALID,KLA,Open,Male,Northern,RENTED,54.0,Three Full Years,4.0,14.0,21.0,2016-09-03,0,0,1,3,1
5726,M5761,2014-09-04,VALID,PRP,Open,Male,Northern,RENTED,27.0,Three Full Years,3.0,0.0,2.0,2016-09-04,0,0,0,3,0
5727,M5762,2014-09-03,VALID,PRM,Open,Female,Eastern,RENTED,,Three Full Years,3.0,0.0,1.0,2016-09-03,0,0,0,3,0
5728,M5763,2014-09-04,VALID,KLA,Open,Female,Eastern,BOUGHT,,Three Full Years,3.0,0.0,7.0,2016-09-04,0,0,0,3,2
5729,M5764,2014-09-03,VALID,ESS,Open,Female,Northern,BOUGHT,65.0,Three Full Years,5.0,0.0,21.0,2016-09-03,2015-05-01 00:00:00,1,0,3,0
5730,M5765,2014-09-05,VALID,PRR,Open,Female,Eastern,RENTED,58.0,Three Full Years,7.0,5.0,17.0,2016-09-05,0,0,0,3,0
5731,M5766,2014-09-12,VALID,PRM,Open,Female,Eastern,RENTED,,Three Full Years,3.0,0.0,1.0,2016-09-12,0,0,0,3,0
5732,M5767,2014-09-04,VALID,CHC,Open,Male,Eastern,RENTED,69.0,Three Full Years,5.0,14.0,22.0,2016-09-04,0,0,0,3,0
5733,M5768,2014-09-04,VALID,KLA,Open,Male,Eastern,RENTED,31.0,Three Full Years,5.0,5.0,12.0,2016-09-04,0,0,0,3,0
5734,M5769,2014-09-03,VALID,ESS,Open,,Eastern,RENTED,,Three Full Years,,,,2016-09-03,0,0,3,3,3
5735,M5770,2014-09-10,VALID,PRM,Open,Female,Western,RENTED,48.0,Three Full Years,4.0,9.0,12.0,2016-09-10,0,0,1,3,0
5736,M5771,2014-09-06,VALID,PPL,Open,Female,Northern,RENTED,22.0,Three Full Years,6.0,0.0,22.0,2016-09-06,0,0,0,3,0
5737,M5772,2014-09-04,VALID,PRM,Open,Male,Eastern,RENTED,,Three Full Years,5.0,0.0,7.0,2016-09-04,0,0,0,3,0
5738,M5773,2014-09-03,VALID,PPL,Open,Female,Western,RENTED,38.0,Three Full Years,4.0,13.0,17.0,2016-09-03,0,0,1,3,0
5739,M5774,2014-09-05,INVALID,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2016-09-05,2015-05-25 00:00:00,1,2,3,0
5740,M5775,2014-09-04,VALID,KLA,Open,Female,Western,BOUGHT,60.0,Three Full Years,8.0,20.0,12.0,2016-09-04,0,0,2,3,0
5741,M5776,2014-09-30,VALID,PRM,Open,Female,Northern,RENTED,66.0,Three Full Years,3.0,6.0,21.0,2016-09-30,0,0,0,3,0
5742,M5777,2014-09-05,VALID,PRP,Open,Male,Northern,RENTED,,Three Full Years,1.0,0.0,1.0,2016-09-05,0,0,1,3,0
5743,M5778,2014-09-06,VALID,PRM,Open,Male,Eastern,RENTED,29.0,Three Full Years,3.0,0.0,2.0,2016-09-06,0,0,0,3,1
5744,M5779,2014-09-04,INVALID,PRM,Open,Male,Northern,BOUGHT,37.0,Three Full Years,3.0,0.0,1.0,2016-09-04,0,0,1,3,1
5745,M5780,2014-09-07,VALID,PRR,Open,Male,Northern,RENTED,52.0,Three Full Years,5.0,0.0,21.0,2016-09-07,0,0,0,3,0
5746,M5781,2014-09-04,VALID,KLA,Open,Male,Northern,RENTED,42.0,Three Full Years,3.0,20.0,1.0,2016-09-04,0,0,0,3,0
5747,M5782,2014-09-06,VALID,PRR,Open,Female,Northern,BOUGHT,48.0,Three Full Years,5.0,0.0,17.0,2016-09-06,0,0,0,3,0
5748,M5783,2014-09-04,VALID,PPL,Open,Male,Northern,RENTED,60.0,Three Full Years,5.0,0.0,22.0,2016-09-04,0,0,0,3,0
5749,M5784,2014-09-10,VALID,PRM,Open,Female,Northern,RENTED,57.0,Three Full Years,6.0,0.0,1.0,2016-09-10,0,0,0,3,0
5750,M5785,2014-09-04,VALID,KLA,Open,Female,Western,RENTED,68.0,Three Full Years,3.0,0.0,7.0,2016-09-04,0,0,0,3,0
5751,M5786,2014-09-04,VALID,PRM,Open,Male,Eastern,RENTED,47.0,Three Full Years,3.0,0.0,21.0,2016-09-04,0,0,1,3,0
5752,M5787,2014-09-07,VALID,PRM,Open,,Eastern,RENTED,,Three Full Years,,,,2016-09-07,0,0,0,3,0
5753,M5788,2014-09-05,VALID,CHC,Open,Female,Northern,RENTED,44.0,Three Full Years,4.0,13.0,7.0,2016-09-05,0,0,0,3,0
5754,M5789,2014-09-06,VALID,PPL,Open,Female,Eastern,RENTED,55.0,Three Full Years,5.0,0.0,17.0,2016-09-06,0,0,0,3,0
5755,M5790,2014-09-04,VALID,PRP,Open,,Western,RENTED,,Three Full Years,,,,2016-09-04,0,0,4,3,0
5756,M5791,2014-09-10,VALID,KLA,Open,Male,Eastern,RENTED,56.0,Three Full Years,5.0,10.0,22.0,2016-09-10,0,0,0,3,0
