,Account Number,Commence Date,Address,Scheme,Staus,Gender,Region , Sale of Equipment Status,Age,Equipment Warranty,Salary Slab,Professional Info,Age of Home,Equipment Warranty Expiry Date,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,Closetdefaultdate,defaultsum,Hours,Posthours,daraGB,YYYYMM,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport/ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems/EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention
1937,V1952,2014-04-04,VALID,PRP,Closed,Male,Northern,RENTED,61.0,,4.0,5.0,12.0,,2,2,0,2014.0,4.0,4.0,,,, Card II TYPE,853.8599999999999,None,None,1217.8499999999999,149.0,313.54999999999995,403011.0,0,-83,2,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1938,V1953,2014-04-04,VALID,PMM,Open,Male,Northern,RENTED,67.0,Three Full Years,6.0,0.0,17.0,2016-04-04,0,3,0,2014.0,4.0,4.0,2016.0,4.0,4.0, Card II TYPE,752.115,None,None,1935.97,349.0,223.05000000000001,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,V1954,2014-04-03,INVALID,CHC,Open,Male,Western,RENTED,,Three Full Years,1.0,0.0,4.0,2016-04-03,0,3,0,2014.0,4.0,3.0,2016.0,4.0,3.0, Card II TYPE,771.645,None,None,1561.1800000000001,204.0,431.89999999999998,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,V1955,2014-04-03,VALID,ESS,Open,Female,Eastern,RENTED,54.0,Three Full Years,4.0,10.0,21.0,2016-04-03,0,3,0,2014.0,4.0,3.0,2016.0,4.0,3.0, Card II TYPE,381.465,None,None,1788.4499999999998,42.0,115.7,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,V1956,2014-04-06,VALID,PRP,Open,Female,Western,RENTED,53.0,Three Full Years,2.0,14.0,4.0,2016-04-06,2,3,0,2014.0,4.0,6.0,2016.0,4.0,6.0, Card II TYPE,1773.765,None,None,2202.3699999999999,190.0,418.59999999999997,604518.0,0,-90,3,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1942,V1957,2014-04-04,VALID,PMM,Open,Female,Eastern,RENTED,67.0,Three Full Years,6.0,0.0,12.0,2016-04-04,4,3,0,2014.0,4.0,4.0,2016.0,4.0,4.0, Card II TYPE,1249.08,None,None,2196.5300000000002,432.0,404.25,604518.0,0,-50,3,1,3,3,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1943,V1958,2014-04-05,VALID,PPL,Open,Female,Eastern,RENTED,50.0,Three Full Years,4.0,5.0,4.0,2016-04-05,0,3,0,2014.0,4.0,5.0,2016.0,4.0,5.0, Card II TYPE,659.61,None,None,2199.3199999999997,153.0,326.5,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,V1959,2014-04-08,VALID,PPL,Open,Male,Northern,RENTED,,Three Full Years,5.0,0.0,1.0,2016-04-08,0,3,0,2014.0,4.0,8.0,2016.0,4.0,8.0, Card II TYPE,786.975,None,None,2187.0100000000002,111.0,233.95000000000002,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,V1960,2014-04-04,VALID,MXX,Open,,Eastern,RENTED,,,,,,,0,3,0,2014.0,4.0,4.0,,,, Card II TYPE,1245.09,None,None,2000.0699999999999,0.0,319.5,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,V1961,2014-04-07,VALID,PPL,Open,Male,Eastern,BOUGHT,26.0,Three Full Years,3.0,0.0,4.0,2016-04-07,0,3,0,2014.0,4.0,7.0,2016.0,4.0,7.0, Card II TYPE,650.37,None,None,1902.3199999999997,105.0,211.05000000000001,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,V1962,2014-04-05,VALID,KLA,Open,,Northern,RENTED,,Three Full Years,,,,2016-04-05,2,3,0,2014.0,4.0,5.0,2016.0,4.0,5.0, Card II TYPE,1143.24,None,None,1643.04,208.0,706.70000000000005,604518.0,0,-53,3,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1948,V1963,2014-04-06,VALID,CHC,Open,Female,Northern,RENTED,61.0,Three Full Years,6.0,0.0,21.0,2016-04-06,0,3,0,2014.0,4.0,6.0,2016.0,4.0,6.0, Card II TYPE,649.53,None,None,1758.6300000000001,432.0,102.39999999999999,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,V1964,2014-04-05,INVALID,CHC,Open,Female,Northern,RENTED,26.0,Three Full Years,4.0,0.0,17.0,2016-04-05,1,3,1,2014.0,4.0,5.0,2016.0,4.0,5.0, Card II TYPE,542.85,2015-07-03 00:00:00,417.0,1881.6799999999998,758.0,161.15000000000001,604518.0,0,-101,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1950,V1965,2014-04-16,VALID,PMM,Open,Female,Northern,RENTED,33.0,Three Full Years,3.0,0.0,12.0,2016-04-16,0,3,0,2014.0,4.0,16.0,2016.0,4.0,16.0, Card I TYPE,772.695,None,None,1530.05,0.0,1.2000000000000002,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,V1966,2014-04-09,VALID,KLA,Open,Female,Northern,RENTED,32.0,Three Full Years,4.0,0.0,7.0,2016-04-09,0,3,0,2014.0,4.0,9.0,2016.0,4.0,9.0, Card II TYPE,1010.8349999999999,None,None,1789.01,258.0,650.55000000000007,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,V1967,2014-04-08,VALID,CHC,Open,Female,Eastern,RENTED,64.0,Three Full Years,4.0,0.0,22.0,2016-04-08,0,3,0,2014.0,4.0,8.0,2016.0,4.0,8.0, Card II TYPE,688.695,None,None,1917.6600000000003,610.0,148.19999999999999,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,V1968,2014-04-13,VALID,PRR,Open,Male,Eastern,RENTED,47.0,Three Full Years,3.0,18.0,4.0,2016-04-13,0,2,1,2014.0,4.0,13.0,2016.0,4.0,13.0, Card II TYPE,960.225,2015-05-21 00:00:00,814.5,2167.73,82.0,272.60000000000002,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,V1969,2014-04-10,VALID,ESS,Open,Female,Northern,RENTED,43.0,Three Full Years,3.0,0.0,12.0,2016-04-10,0,3,0,2014.0,4.0,10.0,2016.0,4.0,10.0, Card I TYPE,332.01000000000005,None,None,1750.9000000000001,0.0,21.949999999999999,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,V1970,2014-04-09,VALID,PRP,Open,Male,Northern,RENTED,40.0,Three Full Years,8.0,5.0,21.0,2016-04-09,0,3,0,2014.0,4.0,9.0,2016.0,4.0,9.0, Card II TYPE,963.5849999999999,None,None,1937.9000000000001,89.0,337.55000000000001,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,V1971,2014-04-09,VALID,KLA,Open,Female,Northern,RENTED,40.0,Three Full Years,2.0,0.0,4.0,2016-04-09,0,3,0,2014.0,4.0,9.0,2016.0,4.0,9.0, Card II TYPE,649.32,None,None,2171.0299999999997,0.0,164.59999999999997,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,V1972,2014-04-09,VALID,KLA,Open,Male,Northern,RENTED,50.0,Three Full Years,4.0,10.0,7.0,2016-04-09,0,3,0,2014.0,4.0,9.0,2016.0,4.0,9.0, Card II TYPE,1084.125,None,None,2194.0500000000002,0.0,688.34999999999991,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,V1973,2014-05-04,VALID,CHC,Open,Female,Eastern,RENTED,,Three Full Years,4.0,0.0,2.0,2016-05-04,0,3,0,2014.0,5.0,4.0,2016.0,5.0,4.0, Card II TYPE,775.32,None,None,2139.0799999999999,353.0,134.89999999999998,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,V1974,2014-04-16,VALID,PRR,Closed,Female,Eastern,RENTED,,,3.0,0.0,4.0,,0,3,0,2014.0,4.0,16.0,,,, Card II TYPE,111.19500000000001,None,None,None,None,None,None,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,V1975,2014-04-09,VALID,KLA,Open,,Eastern,RENTED,,Three Full Years,,,,2016-04-09,1,3,0,2014.0,4.0,9.0,2016.0,4.0,9.0, Card II TYPE,1085.7,None,None,1830.3300000000002,0.0,471.84999999999997,604518.0,0,-56,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1961,V1976,2014-04-10,VALID,PPL,Open,Male,Northern,RENTED,70.0,Three Full Years,3.0,0.0,12.0,2016-04-10,5,3,0,2014.0,4.0,10.0,2016.0,4.0,10.0, Card II TYPE,184.275,None,None,2184.5299999999997,0.0,263.80000000000001,604518.0,0,-89,3,4,1,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1962,V1977,2014-04-15,VALID,PMM,Open,Female,Northern,RENTED,32.0,Three Full Years,3.0,10.0,7.0,2016-04-15,3,3,0,2014.0,4.0,15.0,2016.0,4.0,15.0, Card II TYPE,1043.7,None,None,2134.1500000000001,277.0,230.75,604518.0,0,-76,3,1,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1963,V1978,2014-04-13,VALID,KLA,Closed,Female,Northern,RENTED,61.0,,4.0,0.0,12.0,,2,2,3,2014.0,4.0,13.0,,,, Card II TYPE,1136.52,2015-07-11 00:00:00,885.9000000000001,1609.6099999999999,495.0,630.35000000000002,604518.0,0,-65,3,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1964,V1979,2014-07-10,INVALID,CHC,Open,Female,Northern,RENTED,57.0,Three Full Years,3.0,0.0,2.0,2016-04-10,1,3,1,2014.0,7.0,10.0,2016.0,4.0,10.0, Card I TYPE,668.64,2015-05-08 00:00:00,375.5,1894.2,140.0,121.75,604518.0,0,-50,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1965,V1980,2014-04-10,VALID,PRP,Open,Male,Northern,RENTED,48.0,Three Full Years,6.0,0.0,4.0,2016-04-10,2,3,0,2014.0,4.0,10.0,2016.0,4.0,10.0, Card I TYPE,1396.185,None,None,2171.7200000000003,172.0,302.75,604518.0,0,-77,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1966,V1981,2014-04-14,VALID,PPL,Open,,Western,RENTED,,Three Full Years,,,,2016-04-14,0,3,0,2014.0,4.0,14.0,2016.0,4.0,14.0, Card II TYPE,646.905,None,None,2203.3599999999997,0.0,124.75,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,V1982,2014-04-12,VALID,PRR,Open,Male,Eastern,RENTED,28.0,Three Full Years,3.0,0.0,4.0,2016-04-12,0,3,0,2014.0,4.0,12.0,2016.0,4.0,12.0, Card II TYPE,960.5400000000001,None,None,1598.8599999999999,97.0,270.60000000000002,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,V1983,2014-04-27,VALID,PRP,Closed,Male,Northern,RENTED,35.0,,6.0,0.0,17.0,,1,2,0,2014.0,4.0,27.0,,,, Card II TYPE,963.1650000000001,None,None,2057.8299999999999,568.0,417.0,604518.0,0,-117,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,V1984,2014-04-27,VALID,CHC,Open,Female,Eastern,RENTED,70.0,,5.0,0.0,12.0,,0,3,0,2014.0,4.0,27.0,,,, Card II TYPE,643.23,None,None,1516.21,509.0,131.44999999999999,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,V1985,2014-04-12,VALID,PRP,Open,Female,Eastern,RENTED,49.0,Three Full Years,4.0,0.0,21.0,2016-04-14,2,3,0,2014.0,4.0,12.0,2016.0,4.0,14.0, Card II TYPE,1582.2450000000001,None,None,1745.27,3.0,135.30000000000001,604518.0,0,-87,3,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1971,V1986,2014-04-12,VALID,PMM,Open,Female,Northern,RENTED,70.0,Three Full Years,4.0,0.0,4.0,2016-04-12,2,3,0,2014.0,4.0,12.0,2016.0,4.0,12.0, Card II TYPE,633.36,None,None,2184.9000000000001,0.0,537.14999999999998,604518.0,0,-42,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1972,V1987,2014-05-15,VALID,PRR,Open,Male,Eastern,RENTED,63.0,Three Full Years,6.0,0.0,2.0,2016-05-15,3,3,0,2014.0,5.0,15.0,2016.0,5.0,15.0, Card II TYPE,1153.95,None,None,1892.1599999999999,0.0,214.85000000000002,604518.0,0,-73,3,1,2,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1973,V1988,2014-04-13,VALID,PMM,Open,Male,Northern,BOUGHT,28.0,Three Full Years,4.0,0.0,12.0,2016-04-13,0,3,0,2014.0,4.0,13.0,2016.0,4.0,13.0, Card II TYPE,629.8950000000001,None,None,2195.27,353.0,447.89999999999998,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,V1989,2014-04-14,VALID,PPL,Open,Male,Northern,RENTED,49.0,Three Full Years,5.0,0.0,12.0,2016-04-14,0,3,0,2014.0,4.0,14.0,2016.0,4.0,14.0, Card II TYPE,678.51,None,None,2192.9300000000003,172.0,313.30000000000001,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,V1990,2014-04-15,VALID,CHC,Open,Female,Eastern,RENTED,51.0,Three Full Years,6.0,0.0,22.0,2016-04-15,0,3,0,2014.0,4.0,15.0,2016.0,4.0,15.0, Card II TYPE,874.5450000000001,None,None,2191.48,855.0,171.19999999999999,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,V1991,2014-04-13,VALID,PPL,Open,Male,Northern,RENTED,29.0,Three Full Years,5.0,0.0,12.0,2016-04-13,2,3,0,2014.0,4.0,13.0,2016.0,4.0,13.0, Card II TYPE,1766.835,None,None,1814.7199999999998,0.0,175.59999999999999,604518.0,0,-79,3,0,2,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1977,V1992,2014-04-15,VALID,PMM,Open,Male,Northern,RENTED,53.0,Three Full Years,5.0,0.0,17.0,2016-04-15,1,2,0,2014.0,4.0,15.0,2016.0,4.0,15.0, Card II TYPE,782.25,None,None,1982.2800000000002,1068.0,867.25,604518.0,0,-75,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,V1993,2014-04-14,VALID,PMM,Closed,Female,Western,RENTED,44.0,,6.0,0.0,17.0,,0,3,0,2014.0,4.0,14.0,,,, Card II TYPE,119.49000000000001,None,None,None,None,None,None,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,V1994,2014-04-23,VALID,PMM,Open,Male,Eastern,RENTED,46.0,Three Full Years,4.0,0.0,22.0,2016-04-23,0,3,0,2014.0,4.0,23.0,2016.0,4.0,23.0, Card II TYPE,875.7,None,None,2187.8400000000001,102.0,256.19999999999999,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,V1995,2014-04-16,VALID,KLA,Open,Male,Western,RENTED,27.0,Three Full Years,6.0,14.0,21.0,2016-04-16,0,3,0,2014.0,4.0,16.0,2016.0,4.0,16.0, Card II TYPE,1215.165,None,None,2089.4400000000001,282.0,763.59999999999991,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,V1996,2014-04-27,VALID,KLA,Open,Female,Western,RENTED,,Three Full Years,4.0,0.0,2.0,2016-04-27,0,3,0,2014.0,4.0,27.0,2016.0,4.0,27.0, Card II TYPE,952.6650000000001,None,None,2205.6099999999997,0.0,522.75,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,V1997,2014-04-18,INVALID,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2016-04-18,0,3,0,2014.0,4.0,18.0,2016.0,4.0,18.0, Card II TYPE,753.9,None,None,2130.3699999999999,708.0,528.10000000000002,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,V1998,2014-04-19,VALID,PMM,Open,Female,Eastern,RENTED,61.0,Three Full Years,5.0,0.0,22.0,2016-04-19,0,3,0,2014.0,4.0,19.0,2016.0,4.0,19.0, Card II TYPE,750.225,None,None,2171.9400000000001,520.0,539.89999999999998,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,V1999,2014-04-17,VALID,PPL,Open,Female,Southern,RENTED,42.0,Three Full Years,4.0,0.0,12.0,2016-04-17,0,2,0,2014.0,4.0,17.0,2016.0,4.0,17.0,Paper based/Post,847.5600000000001,None,None,1693.5699999999999,0.0,17.049999999999997,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,V2000,2014-04-17,VALID,CHC,Closed,Female,Eastern,RENTED,35.0,,3.0,0.0,2.0,,0,2,1,2014.0,4.0,17.0,,,, Card II TYPE,688.695,2015-07-15 00:00:00,555.9000000000001,2040.4699999999998,612.0,111.5,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,V2001,2014-04-17,VALID,PPL,Open,Male,Eastern,RENTED,68.0,Three Full Years,3.0,0.0,7.0,2016-04-17,1,3,0,2014.0,4.0,17.0,2016.0,4.0,17.0, Card II TYPE,622.335,None,None,2125.71,0.0,82.449999999999989,604518.0,0,-44,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,V2002,2014-04-17,VALID,PMM,Open,Female,Northern,RENTED,50.0,Three Full Years,4.0,0.0,22.0,2016-04-17,0,3,0,2014.0,4.0,17.0,2016.0,4.0,17.0, Card II TYPE,794.6400000000001,None,None,1793.25,0.0,195.10000000000002,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,V2003,2014-04-18,VALID,PPL,Open,Male,Northern,RENTED,47.0,Three Full Years,4.0,0.0,21.0,2016-04-18,5,3,0,2014.0,4.0,18.0,2016.0,4.0,18.0, Card II TYPE,786.345,None,None,1866.0799999999999,0.0,247.30000000000001,604518.0,0,-98,3,1,4,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1989,V2004,2014-04-19,VALID,CHC,Open,,Western,RENTED,,Three Full Years,,,,2016-04-19,0,3,0,2014.0,4.0,19.0,2016.0,4.0,19.0, Card II TYPE,650.58,None,None,2029.3999999999999,0.0,62.100000000000001,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,V2005,2014-04-19,VALID,CHC,Open,Male,Eastern,RENTED,62.0,Three Full Years,3.0,0.0,17.0,2016-04-05,3,2,1,2014.0,4.0,19.0,2016.0,4.0,5.0,Paper based/Post,1256.955,2015-05-18 00:00:00,1097.1,1051.6500000000001,129.0,122.35000000000001,604518.0,0,-56,3,3,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2
1991,V2006,2014-04-18,VALID,KLA,Open,,Eastern,RENTED,,Three Full Years,,,,2016-04-18,0,3,0,2014.0,4.0,18.0,2016.0,4.0,18.0, Card II TYPE,750.0150000000001,None,None,2132.1700000000001,366.0,830.79999999999995,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,V2007,2014-04-22,VALID,PPL,Open,Male,Northern,RENTED,48.0,Three Full Years,3.0,0.0,12.0,2016-04-22,0,3,0,2014.0,4.0,22.0,2016.0,4.0,22.0, Card II TYPE,648.165,None,None,2182.75,0.0,195.05000000000001,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,V2008,2014-04-19,VALID,PRR,Open,Female,Eastern,RENTED,25.0,Three Full Years,5.0,0.0,7.0,2016-04-19,0,3,0,2014.0,4.0,19.0,2016.0,4.0,19.0, Card I TYPE,958.9649999999999,None,None,2190.1300000000001,1049.0,1207.6500000000001,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,V2009,2014-04-20,VALID,PMM,Open,Male,Northern,RENTED,64.0,Three Full Years,6.0,0.0,22.0,2016-04-20,0,3,0,2014.0,4.0,20.0,2016.0,4.0,20.0, Card II TYPE,550.9350000000001,None,None,1969.5200000000002,554.0,296.75,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,V2010,2014-04-27,VALID,CHC,Open,Male,Eastern,RENTED,51.0,Three Full Years,3.0,14.0,4.0,2016-08-27,5,3,0,2014.0,4.0,27.0,2016.0,8.0,27.0, Card II TYPE,641.97,None,None,1372.4300000000001,120.0,146.59999999999999,604518.0,0,-43,3,2,3,0,5,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
1996,V2011,2014-04-19,VALID,KLA,Open,Female,Southern,RENTED,29.0,Three Full Years,4.0,20.0,22.0,2016-07-19,1,None,1,2014.0,4.0,19.0,2016.0,7.0,19.0,None,None,2015-06-17 00:00:00,30.0,None,None,None,None,1,-106,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,V2012,2014-04-22,VALID,PMM,Open,,Northern,RENTED,,Three Full Years,,,,2016-04-22,0,3,0,2014.0,4.0,22.0,2016.0,4.0,22.0, Card II TYPE,754.425,None,None,2187.1799999999998,432.0,424.59999999999997,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,V2013,2014-04-22,VALID,PRP,Open,Female,Eastern,RENTED,26.0,Three Full Years,1.0,0.0,2.0,2016-04-22,0,3,0,2014.0,4.0,22.0,2016.0,4.0,22.0,Paper based/Post,1097.4599999999998,None,None,1755.0599999999999,2.0,290.54999999999995,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,V2014,2014-04-21,VALID,PMM,Open,Male,Eastern,RENTED,50.0,Three Full Years,6.0,20.0,22.0,2016-04-21,0,3,0,2014.0,4.0,21.0,2016.0,4.0,21.0, Card II TYPE,1263.465,None,None,None,None,None,None,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,V2015,2014-04-21,VALID,CHC,Open,Female,Northern,RENTED,57.0,Three Full Years,8.0,5.0,12.0,2016-04-21,1,2,0,2014.0,4.0,21.0,2016.0,4.0,21.0,Paper based/Post,262.815,None,None,1806.0899999999999,370.0,124.84999999999999,604518.0,0,-84,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2001,V2016,2014-04-22,VALID,PPL,Open,Female,Eastern,RENTED,67.0,Three Full Years,3.0,20.0,17.0,2016-04-22,0,3,0,2014.0,4.0,22.0,2016.0,4.0,22.0, Card II TYPE,1266.825,None,None,2083.0499999999997,0.0,149.09999999999999,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,V2017,2014-05-01,VALID,PMM,Open,,Eastern,RENTED,,Three Full Years,,,,2016-05-01,0,3,0,2014.0,5.0,1.0,2016.0,5.0,1.0, Card II TYPE,794.6400000000001,None,None,2197.0,583.0,330.39999999999998,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,V2018,2014-04-23,VALID,PRP,Open,Female,Northern,BOUGHT,40.0,Three Full Years,3.0,9.0,17.0,2016-04-23,0,3,0,2014.0,4.0,23.0,2016.0,4.0,23.0, Card II TYPE,839.895,None,None,2073.1800000000003,0.0,94.5,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,V2019,2014-04-25,VALID,PMM,Closed,Female,Eastern,RENTED,37.0,,4.0,20.0,2.0,,0,1,0,2014.0,4.0,25.0,,,, Card I TYPE,750.5400000000001,None,None,None,None,None,None,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,V2020,2014-04-23,VALID,CHC,Open,Male,Eastern,BOUGHT,64.0,Three Full Years,5.0,0.0,21.0,2016-04-23,0,3,0,2014.0,4.0,23.0,2016.0,4.0,23.0, Card II TYPE,561.6450000000001,None,None,70.099999999999994,0.0,24.0,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,V2021,2014-05-08,VALID,PMM,Open,Male,Northern,RENTED,56.0,Three Full Years,5.0,0.0,17.0,2016-05-08,1,3,0,2014.0,5.0,8.0,2016.0,5.0,8.0, Card II TYPE,794.6400000000001,None,None,2188.0799999999999,132.0,230.84999999999997,604518.0,0,-97,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2007,V2022,2014-04-26,VALID,PRR,Open,Female,Northern,RENTED,59.0,Three Full Years,4.0,0.0,22.0,2016-04-26,9,2,3,2014.0,4.0,26.0,2016.0,4.0,26.0, Card II TYPE,1134.6299999999999,2015-07-01 00:00:00,2348.8999999999996,2197.21,1031.0,1001.75,604518.0,0,-85,3,7,2,2,3,3,3,1,1,0,0,0,0,1,0,3,0,2,0,0,0
2008,V2023,2014-04-23,VALID,PMM,Open,Female,Northern,RENTED,50.0,Three Full Years,3.0,5.0,4.0,2016-04-23,0,3,0,2014.0,4.0,23.0,2016.0,4.0,23.0, Card II TYPE,877.5899999999999,None,None,2193.21,75.0,241.70000000000002,604518.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,V2024,2014-05-03,VALID,PRP,Open,,Northern,RENTED,,Three Full Years,,,,2016-05-03,1,3,0,2014.0,5.0,3.0,2016.0,5.0,3.0, Card II TYPE,668.64,None,None,2120.9500000000003,1.0,461.45000000000005,604518.0,0,-50,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,V2025,2014-04-27,VALID,PRR,Open,,Northern,RENTED,,Three Full Years,,,,2016-04-27,1,3,0,2014.0,4.0,27.0,2016.0,4.0,27.0, Card I TYPE,782.9849999999999,None,None,985.88999999999999,0.0,47.650000000000006,403011.0,0,-32,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
