,Unnamed: 0,Address,Scheme,Staus,Gender,Region,Sale.of.Equipment.Status,Age,Equipment.Warranty,Salary.Slab,Professional.Info,Age.of.Home,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,defaultsum,Hours,Posthours,daraGB,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport.ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems.EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention,CommenceDays,Warrentydays
2896,2897,VALID,PMM,Open,Male,Northern,RENTED,41.0816666667,Three Full Years,5,0,2,0,3,0,2014,12,5,2016,12,5, Card II TYPE,1687,457,4617,933,4333,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,-610
2897,2898,VALID,PMM,Open,Female,Eastern,RENTED,48.1576494558,Three Full Years,1,0,4,0,3,0,2014,12,6,2016,12,6, Card II TYPE,1403,457,4028,1,582,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,-611
2898,2899,VALID,PMM,Open,Female,Northern,RENTED,22.0,Three Full Years,3,0,2,0,3,0,2014,12,7,2016,12,7, Card II TYPE,1708,457,1586,377,1532,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,-612
2899,2900,VALID,CHC,Open,Male,Eastern,BOUGHT,61.0,Three Full Years,5,0,22,0,3,0,2014,12,9,2016,12,9, Card II TYPE,1045,457,1814,555,362,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,-614
2900,2901,VALID,PMM,Open,Female,Northern,RENTED,49.0,Three Full Years,4,20,7,0,3,0,2014,12,10,2016,12,10, Card II TYPE,1889,457,1155,681,3343,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,-615
2901,2902,VALID,PMM,Open,Male,Northern,RENTED,37.3595793651,Three Full Years,3,0,1,0,3,0,2014,12,7,2016,12,7, Card II TYPE,1690,457,3981,588,2070,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,-612
2902,2903,VALID,KLA,Open,Male,Eastern,RENTED,43.0,Three Full Years,6,0,21,0,3,0,2014,12,7,2016,12,7, Card II TYPE,108,457,202,384,194,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,-612
2903,2904,VALID,PMM,Open,Male,Northern,RENTED,45.5742380952,Three Full Years,3,0,2,0,3,0,2014,12,9,2016,12,17, Card II TYPE,1707,457,3286,1,2687,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,-622
2904,2905,VALID,PPL,Open,Male,Eastern,RENTED,52.0,Three Full Years,3,0,7,7,1,2,2014,12,7,2016,12,7, Card II TYPE,1656,154,917,94,3797,0,-87,3,5,2,2,2,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,118,-612
2905,2906,VALID,PMM,Open,Male,Eastern,RENTED,40.0,Three Full Years,3,0,22,1,2,0,2014,12,7,2016,12,7,Paper based/Post,498,457,1908,759,2809,0,-97,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,118,-612
2906,2907,VALID,PPL,Open,Male,Eastern,RENTED,38.0,Three Full Years,5,0,17,0,3,0,2014,12,7,2016,12,7, Card II TYPE,1389,457,4192,836,1711,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,-612
2907,2908,VALID,PPL,Open,Female,Eastern,RENTED,44.3481428571,Three Full Years,3,0,12,3,3,2,2014,12,6,2016,12,6, Card II TYPE,1132,81,2470,74,3580,0,-76,3,3,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,119,-611
2908,2909,VALID,PPL,Open,Female,Northern,RENTED,45.872,Three Full Years,1,0,1,4,3,0,2014,12,9,2016,12,9, Card II TYPE,910,457,550,1,1283,0,-77,3,2,2,1,0,2,2,1,2,0,0,1,1,0,0,0,0,0,0,0,1,116,-614
2909,2910,VALID,PRP,Open,Male,Northern,RENTED,68.0,Three Full Years,4,14,12,1,3,0,2014,12,9,2016,12,9, Card II TYPE,380,457,2954,649,2778,0,-97,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,116,-614
2910,2911,VALID,PPL,Open,Male,Western,RENTED,66.0,Three Full Years,3,0,12,1,3,1,2014,12,12,2016,12,12, Card II TYPE,68,400,4569,1,1052,0,-43,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113,-617
2911,2912,VALID,PPL,Open,Female,Eastern,RENTED,24.0,Three Full Years,3,0,4,0,3,0,2014,12,8,2016,12,8, Card II TYPE,1593,457,1641,433,2047,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,-613
2912,2913,VALID,PMM,Closed,Male,Northern,RENTED,45.0,Three Full Years,3,0,21,1,None,0,2014,12,9,2016,12,9,None,2035,457,4617,933,4333,1,-95,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,116,-614
2913,2914,VALID,PRP,Open,Female,Eastern,RENTED,64.0,Three Full Years,4,0,1,0,3,0,2014,12,11,2016,12,18, Card II TYPE,1558,457,3782,603,753,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,-623
2914,2915,VALID,PMM,Open,Female,Eastern,RENTED,18.0,Three Full Years,2,0,12,0,2,1,2014,12,10,2016,12,10, Card II TYPE,1619,339,1350,493,1769,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,-615
2915,2916,VALID,PMM,Open,Female,Eastern,RENTED,45.3666060606,Three Full Years,4,0,1,0,3,0,2014,12,11,2016,12,11, Card II TYPE,1710,457,3916,243,1451,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,-616
2916,2917,VALID,PMM,Open,Male,Northern,RENTED,77.0,Three Full Years,4,0,21,1,3,0,2014,12,12,2016,12,12, Card II TYPE,1680,457,3984,520,1644,0,-42,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113,-617
2917,2918,VALID,PPL,Open,Female,Northern,RENTED,44.0,Three Full Years,6,0,21,2,3,0,2014,12,11,2016,12,11, Card II TYPE,1099,457,1075,168,3577,0,-107,3,1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,114,-616
2918,2919,VALID,PMM,Open,Male,Eastern,RENTED,62.0,Three Full Years,6,0,12,0,3,0,2014,12,14,2016,12,14, Card II TYPE,1803,457,4108,154,3659,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,-619
2919,2920,VALID,CHC,Open,Female,Eastern,RENTED,84.0,Three Full Years,5,14,22,0,3,0,2014,12,11,2016,12,11, Card II TYPE,1122,457,1076,1,3536,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,-616
2920,2921,VALID,PPL,Open,Male,Northern,RENTED,48.0296904762,Three Full Years,3,0,1,0,3,0,2014,12,11,2016,12,11, Card I TYPE,1250,457,380,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,-616
2921,2922,INVALID,CHC,Open,Male,Eastern,RENTED,50.0,Three Full Years,3,0,22,0,3,0,2014,12,13,2016,12,13, Card II TYPE,1241,457,753,1,177,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-618
2922,2923,VALID,PMM,Open,Male,Northern,RENTED,68.0,Three Full Years,3,0,22,1,3,0,2014,12,16,2016,12,16, Card II TYPE,1424,457,3528,1,3643,0,-120,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,109,-621
2923,2924,VALID,PRR,Open,Female,Southern,RENTED,24.0,Three Full Years,6,0,1,0,3,0,2014,12,13,2016,12,13, Card II TYPE,205,457,1016,1,497,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-618
2924,2925,VALID,KLA,Open,Male,Northern,RENTED,44.0,Three Full Years,7,5,17,0,3,0,2014,12,16,2016,12,16, Card II TYPE,74,457,2161,468,3626,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,-621
2925,2926,VALID,KLA,Open,Female,Northern,RENTED,33.0,Three Full Years,4,0,7,6,3,3,2014,12,12,2016,12,12, Card II TYPE,1939,369,2343,54,754,0,-63,3,3,3,1,3,2,2,0,2,3,3,0,0,0,0,0,1,0,0,1,0,113,-617
2926,2927,VALID,PMM,Open,Male,Eastern,RENTED,35.0,Three Full Years,3,20,1,0,3,0,2014,12,13,2016,12,13, Card II TYPE,1558,457,3231,453,2204,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-618
2927,2928,VALID,PMM,Open,Male,Eastern,RENTED,29.0,Three Full Years,6,0,12,0,3,0,2014,12,16,2016,12,16, Card I TYPE,1540,457,4135,1,2868,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,-621
2928,2929,VALID,CHC,Open,Male,Eastern,RENTED,56.0,Three Full Years,5,0,22,0,3,0,2014,12,16,2016,12,16,Paper based/Post,844,457,625,1,1955,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,-621
2929,2930,VALID,CHC,Open,Male,Eastern,RENTED,49.5324285714,Three Full Years,3,0,7,0,3,0,2014,12,13,2016,12,13, Card II TYPE,1126,457,919,1,3936,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-618
2930,2931,INVALID,CHC,Open,Male,Northern,RENTED,67.0,Three Full Years,3,10,22,0,2,0,2014,12,13,2016,12,13,Paper based/Post,1041,457,1748,658,4047,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-618
2931,2932,VALID,PPL,Open,Female,Southern,RENTED,39.0,Three Full Years,3,0,7,1,3,0,2015,1,13,2017,1,13, Card II TYPE,949,457,787,1,3453,0,-106,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,-653
2932,2933,VALID,CHC,Open,Male,Eastern,RENTED,51.0,Three Full Years,3,0,7,0,3,1,2014,12,14,2016,12,14, Card II TYPE,1712,311,530,1,536,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,-619
2933,2934,VALID,PPL,Open,Female,Eastern,RENTED,61.0,Three Full Years,3,20,22,0,3,0,2014,12,18,2016,12,18, Card II TYPE,1402,457,2913,1,3714,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,-623
2934,2935,VALID,PPL,Open,Male,Northern,RENTED,40.4741919192,Three Full Years,3,0,1,1,3,0,2014,12,19,2016,12,19, Card II TYPE,1507,457,1101,1,456,0,-116,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106,-624
2935,2936,INVALID,PPL,Open,Male,Northern,RENTED,46.0,Three Full Years,3,0,17,0,3,0,2014,12,17,2016,12,17, Card II TYPE,1371,457,1566,37,1779,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,-622
2936,2937,VALID,KLA,Open,Male,Southern,RENTED,33.0,Three Full Years,3,0,21,1,3,0,2014,12,19,2016,12,19, Card II TYPE,1629,457,3267,910,301,0,-100,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106,-624
2937,2938,VALID,CHC,Open,Female,Northern,RENTED,55.0,Three Full Years,5,0,17,2,2,1,2014,12,16,2016,12,16, Card II TYPE,1480,308,4436,486,1459,0,-88,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,109,-621
2938,2939,VALID,PMM,Open,Female,Northern,RENTED,36.0,Three Full Years,1,20,7,0,3,0,2014,12,15,2016,12,15, Card II TYPE,1683,457,1159,1,929,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,-620
2939,2940,VALID,PPL,Open,Male,Northern,RENTED,44.9441666667,Three Full Years,3,0,7,4,2,1,2014,12,17,2017,2,17, Card II TYPE,1053,90,4594,1,486,0,-96,3,3,1,1,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,108,-687
2940,2941,VALID,PMM,Open,Male,Eastern,BOUGHT,56.0,Three Full Years,4,0,1,0,3,0,2014,12,20,2016,12,20, Card II TYPE,1085,457,2793,375,1663,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,-625
2941,2942,VALID,CHC,Open,Male,Eastern,RENTED,37.0,Three Full Years,3,0,7,1,3,0,2014,12,16,2016,12,16, Card II TYPE,1548,457,2237,175,3759,0,-70,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109,-621
2942,2943,VALID,PPL,Open,Female,Western,RENTED,54.0,Three Full Years,7,9,22,4,3,0,2014,12,16,2016,12,16, Card II TYPE,1713,457,4256,756,1223,0,-51,3,2,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,109,-621
2943,2944,VALID,PPL,Open,Male,Northern,RENTED,45.21,Three Full Years,3,0,1,1,3,0,2014,12,17,2016,12,17, Card II TYPE,1150,457,4020,580,2581,0,-61,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,-622
2944,2945,VALID,PPL,Closed,Female,Northern,RENTED,52.0,Three Full Years,7,0,21,2,1,0,2014,12,17,2016,12,17, Card II TYPE,1376,457,4402,1,3053,0,-55,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108,-622
2945,2946,VALID,PMM,Open,Male,Eastern,RENTED,47.0,Three Full Years,7,6,22,0,3,0,2014,12,17,2016,12,17, Card II TYPE,1669,457,1860,323,1462,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,-622
2946,2947,VALID,CHC,Open,Male,Eastern,RENTED,55.0,Three Full Years,3,9,17,0,3,0,2014,12,18,2016,12,18, Card II TYPE,1118,457,589,869,491,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,-623
2947,2948,VALID,ESS,Open,Male,Eastern,RENTED,48.0498333333,Three Full Years,3,0,1,0,3,0,2014,12,17,2016,12,17, Card II TYPE,980,457,2886,1,947,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,-622
2948,2949,VALID,MXX,Open,Male,Eastern,RENTED,42.0,Three Full Years,4,0,12,1,3,0,2014,12,20,2016,12,20, Card II TYPE,694,457,2277,368,1773,0,-95,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105,-625
2949,2950,VALID,PMM,Open,Male,Eastern,RENTED,42.5607222222,Three Full Years,4,0,1,0,3,0,2014,12,21,2016,12,21, Card II TYPE,1402,457,3224,912,1126,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,-626
2950,2951,VALID,PRR,Open,Female,Northern,RENTED,38.0,Three Full Years,6,0,22,0,3,0,2014,12,18,2016,12,18, Card II TYPE,179,457,3742,120,3802,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,-623
2951,2952,VALID,KLA,Open,Male,Northern,RENTED,45.8548333333,Three Full Years,6,0,17,0,3,0,2014,12,18,2016,12,18, Card I TYPE,177,457,1649,1,718,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,-623
2952,2953,VALID,PPL,Closed,Female,Northern,BOUGHT,37.0,Three Full Years,3,0,1,0,2,1,2014,12,18,2016,12,18, Card II TYPE,1924,366,4617,933,4333,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,-623
2953,2954,INVALID,PPL,Open,Male,Northern,RENTED,56.0,Three Full Years,3,0,7,0,3,0,2014,12,19,2016,12,19, Card II TYPE,1345,457,684,1,122,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,-624
2954,2955,VALID,CHC,Open,Male,Northern,RENTED,52.0,Three Full Years,5,0,17,0,2,1,2014,12,18,2016,12,18, Card II TYPE,1205,208,2950,1,935,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,-623
2955,2956,VALID,PPL,Open,Male,Southern,RENTED,67.0,Three Full Years,2,0,2,0,3,0,2014,12,20,2016,12,20, Card II TYPE,1674,457,1792,1,1542,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,-625
2956,2957,VALID,KLA,Open,Male,Eastern,RENTED,53.0,Three Full Years,5,0,2,0,3,0,2014,12,19,2016,12,19, Card II TYPE,152,457,2677,1,2548,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,-624
2957,2958,VALID,PPL,Open,Female,Eastern,RENTED,45.0,Three Full Years,5,0,7,0,3,0,2014,12,20,2016,12,20, Card II TYPE,1229,457,1590,1,739,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,-625
2958,2959,INVALID,CHC,Open,Female,Northern,RENTED,77.0,Three Full Years,6,5,17,0,3,0,2014,12,18,2016,12,18, Card II TYPE,1349,457,2001,1,1954,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,-623
2959,2960,VALID,PMM,Closed,Female,Eastern,RENTED,25.0,Three Full Years,3,0,22,4,2,2,2014,12,19,2016,12,19, Card II TYPE,1443,33,4598,317,2278,0,-77,2,4,0,0,2,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,106,-624
2960,2961,INVALID,PMM,Open,Female,Eastern,RENTED,59.0,Three Full Years,6,14,22,0,3,0,2014,12,19,2016,12,19, Card II TYPE,1845,457,1242,1,1894,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,-624
2961,2962,VALID,PRR,Open,Male,Northern,RENTED,27.0,Three Full Years,4,0,1,1,3,0,2014,12,19,2016,12,19, Card II TYPE,1977,457,1490,1,3071,0,-108,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,-624
2962,2963,VALID,KLA,Open,Male,Eastern,RENTED,42.0,Three Full Years,4,0,12,0,2,1,2014,12,19,2016,12,19, Card II TYPE,55,412,1189,633,400,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,-624
2963,2964,VALID,PMM,Open,Male,Northern,RENTED,38.0,Three Full Years,4,0,12,0,3,0,2014,12,19,2016,12,19, Card II TYPE,1847,457,730,1,2871,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,-624
2964,2965,VALID,PMM,Open,Female,Eastern,RENTED,42.0,Three Full Years,3,0,17,1,3,0,2014,12,20,2016,12,20, Card II TYPE,1096,457,2372,465,2005,0,-47,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,105,-625
2965,2966,VALID,PPL,Closed,Male,Northern,RENTED,25.0,Three Full Years,3,0,4,1,2,2,2014,12,18,2016,12,18, Card II TYPE,1872,301,510,648,1527,0,-82,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,107,-623
2966,2967,VALID,PMM,Open,Male,Northern,RENTED,89.0,Three Full Years,3,20,22,2,2,1,2014,12,19,2016,12,19, Card II TYPE,1050,280,287,321,1539,0,-77,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,-624
2967,2968,VALID,CHC,Open,Male,Northern,RENTED,74.0,Three Full Years,5,9,22,0,3,0,2014,12,25,2016,12,25, Card II TYPE,1604,457,3053,304,1118,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-630
2968,2969,VALID,PRP,Open,Male,Eastern,RENTED,53.0,Three Full Years,4,0,1,0,3,0,2014,12,20,2016,12,20, Card II TYPE,1241,457,4120,240,2835,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,-625
2969,2970,VALID,PMM,Open,Male,Eastern,RENTED,31.0,Three Full Years,1,0,17,0,3,0,2014,12,21,2016,12,21, Card II TYPE,1790,457,2248,560,2695,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,-626
2970,2971,VALID,KLA,Open,Male,Northern,RENTED,56.0,Three Full Years,10,2,21,1,3,0,2014,12,23,2016,12,23, Card II TYPE,1148,457,2612,1,4142,0,-34,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102,-628
2971,2972,VALID,PPL,Open,Female,Northern,RENTED,40.0,Three Full Years,4,0,12,6,1,1,2014,12,20,2016,12,20, Card II TYPE,1618,219,303,1,4183,0,-94,3,5,1,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,105,-625
2972,2973,VALID,KLA,Open,Female,Northern,RENTED,57.0,Three Full Years,3,0,22,0,3,0,2014,12,20,2016,12,20,Paper based/Post,210,457,2967,863,112,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,-625
2973,2974,VALID,CHC,Open,Female,Eastern,RENTED,59.0,Three Full Years,5,6,21,6,3,0,2015,1,12,2017,1,12, Card II TYPE,219,457,90,1,2643,0,-69,3,4,2,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,78,-652
2974,2975,VALID,PMM,Open,Female,Eastern,RENTED,48.0,Three Full Years,6,5,21,3,3,0,2014,12,24,2016,12,24,Paper based/Post,1438,457,2930,171,4026,0,-84,3,2,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,101,-629
2975,2976,VALID,PMM,Open,Male,Eastern,RENTED,41.0,Three Full Years,5,0,21,0,3,0,2014,12,21,2016,12,21, Card II TYPE,429,457,2884,873,2333,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,-626
2976,2977,VALID,KLA,Open,Male,Northern,RENTED,71.0,Three Full Years,8,14,21,2,3,0,2014,12,23,2016,12,23, Card II TYPE,529,457,2717,1,2225,0,-105,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,102,-628
2977,2978,VALID,PPL,Open,Female,Northern,RENTED,57.0,Three Full Years,2,0,21,1,3,0,2014,12,22,2016,12,22, Card II TYPE,1150,457,1388,1,2916,0,-82,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,103,-627
2978,2979,VALID,KLA,Open,Male,Eastern,BOUGHT,45.7483333333,Three Full Years,3,0,1,1,None,0,2014,12,24,2016,12,24,None,2035,457,3266,737,654,1,-63,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,-629
2979,2980,VALID,PMM,Open,Female,Northern,RENTED,46.63,Three Full Years,2,0,12,5,2,0,2014,12,22,2016,12,22,Paper based/Post,1849,457,2072,1,2512,0,-75,3,4,1,1,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,103,-627
2980,2981,VALID,PMM,Open,Male,Eastern,RENTED,40.0,Three Full Years,3,0,12,0,3,0,2014,12,23,2016,12,23, Card II TYPE,1790,457,1523,142,1787,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,-628
2981,2982,VALID,KLA,Open,Male,Northern,RENTED,44.642484127,Three Full Years,3,0,7,0,3,0,2014,12,22,2016,12,22, Card II TYPE,528,457,3167,668,3842,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,-627
2982,2983,VALID,PPL,Open,Female,Eastern,RENTED,37.0,Three Full Years,2,0,12,0,3,0,2014,12,22,2016,12,22, Card II TYPE,1808,457,1782,472,3301,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,-627
2983,2984,VALID,PPL,Open,Male,Western,RENTED,63.0,Three Full Years,6,0,4,2,3,0,2014,12,24,2016,12,24, Card II TYPE,1130,457,1346,577,2875,0,-81,3,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,101,-629
2984,2985,VALID,KLA,Open,Male,Western,BOUGHT,57.0,Three Full Years,3,0,21,0,3,0,2014,12,25,2016,12,25, Card II TYPE,1696,457,1385,1,4120,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-630
2985,2986,VALID,PMM,Open,Male,Northern,RENTED,48.1457142857,Three Full Years,3,0,12,2,1,1,2014,12,24,2016,12,24,Paper based/Post,608,306,355,1,619,0,-102,3,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,101,-629
2986,2987,VALID,PMM,Open,Female,Northern,RENTED,50.0,Three Full Years,4,0,4,0,3,0,2014,12,25,2016,12,25, Card II TYPE,1667,457,2662,1,325,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-630
2987,2988,VALID,PMM,Open,Female,Eastern,RENTED,41.6828354978,Three Full Years,3,0,2,0,3,0,2014,12,26,2016,12,26, Card II TYPE,1669,457,3481,1,3849,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,-631
2988,2989,VALID,CHC,Open,Female,Eastern,RENTED,39.0,Three Full Years,3,0,17,2,3,0,2014,12,28,2016,12,28, Card II TYPE,872,457,3708,538,1535,0,-93,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,-633
2989,2990,VALID,PRP,Open,Male,Northern,RENTED,23.0,Three Full Years,3,0,1,0,3,0,2014,12,25,2016,12,25, Card II TYPE,1137,457,951,1,285,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-630
2990,2991,VALID,PPL,Open,Female,Northern,RENTED,39.0,Three Full Years,3,0,7,0,2,1,2014,12,29,2016,12,29, Card II TYPE,1217,212,4203,60,3761,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,-634
2991,2992,VALID,KLA,Open,Female,Northern,BOUGHT,39.0,Three Full Years,2,0,1,0,3,0,2015,1,1,2017,1,1, Card II TYPE,2027,457,3976,204,3904,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,-641
2992,2993,VALID,KLA,Open,Male,Northern,RENTED,40.0,Three Full Years,6,6,2,0,3,0,2014,12,30,2016,12,30, Card II TYPE,1145,457,3950,463,4277,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,-635
2993,2994,VALID,PPL,Open,Female,Western,RENTED,55.0,Three Full Years,4,6,22,4,3,0,2015,1,4,2017,1,4, Card II TYPE,703,457,2088,1,3915,0,-62,3,4,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86,-644
