,Account Number,Commence Date,Address,Scheme,Staus,Gender,Region , Sale of Equipment Status,Age,Equipment Warranty,Salary Slab,Professional Info,Age of Home,Equipment Warranty Expiry Date,Churn Date,Categ,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,Closetdefaultdate,defaultsum,Hours,Posthours,daraGB,YYYYMM
4631,M4666,2014-04-30 0:00:00,VALID,KLA,Open,Female,Western,RENTED,,Three Full Years,4,0,7,2016-04-30 0:00:00,0,0,0,3,0,2014,4,30,2014,4,30, Card II TYPE,1087.17,None,None,1463.21,0,270.75,604506
4632,M4667,2014-04-29 0:00:00,VALID,PRP,Open,Female,Western,RENTED,45,Three Full Years,4,0,4,2016-04-29 0:00:00,0,0,3,3,1,2014,4,29,2014,4,29, Card II TYPE,1086.645,2015-03-27 0:00:00,933.8,1905.32,1592,1650.95,604506
4633,M4668,2014-05-02 0:00:00,VALID,PPL,Open,Male,Northern,RENTED,49,Three Full Years,4,0,2,2016-05-02 0:00:00,0,0,1,3,0,2014,5,2,2014,5,2,Paper based/Post,582.855,None,None,2018.81,0,122.85,604506
4634,M4669,2014-04-29 0:00:00,VALID,PRM,Open,Female,Northern,RENTED,56,Three Full Years,2,0,21,2016-04-29 0:00:00,0,0,1,3,1,2014,4,29,2014,4,29, Card II TYPE,945.315,2015-03-27 0:00:00,800.3,1810.74,0,129.75,604506
4635,M4670,2014-04-30 0:00:00,INVALID,PRM,Open,,Northern,RENTED,,Three Full Years,,,,2016-04-30 0:00:00,2015-05-22 0:00:00,1,0,2,0,2014,4,30,2014,4,30, Card II TYPE,861.315,None,None,2086.94,1118,392.6,604506
4636,M4671,2014-04-30 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,40,Three Full Years,4,20,17,2016-04-30 0:00:00,0,0,0,3,0,2014,4,30,2014,4,30, Card II TYPE,820.365,None,None,1726.98,318,239.35,604506
4637,M4672,2014-05-01 0:00:00,VALID,PPL,Open,Male,Southern,RENTED,32,Three Full Years,2,18,4,2016-05-01 0:00:00,0,0,0,2,0,2014,5,1,2014,5,1, Card II TYPE,771.75,None,None,2047.03,497,562.35,604506
4638,M4673,2014-05-02 0:00:00,VALID,CHC,Open,Female,Eastern,RENTED,59,Three Full Years,1,8,2,2016-05-02 0:00:00,0,0,0,2,0,2014,5,2,2014,5,2, Card II TYPE,636.09,None,None,1870.01,81,95.2,604506
4639,M4674,2014-04-30 0:00:00,VALID,CHC,Open,Female,Northern,RENTED,57,Three Full Years,5,0,17,2016-04-30 0:00:00,0,0,0,3,0,2014,4,30,2014,4,30, Card II TYPE,1001.49,None,None,2042.07,0,47.65,604506
4640,M4675,2014-05-03 0:00:00,VALID,PRR,Closed,Female,Northern,RENTED,29,,2,0,7,,0,0,0,3,0,2014,5,3,,,, Card II TYPE,119.07,None,None,None,None,None,None
4641,M4676,2014-05-01 0:00:00,VALID,CHC,Open,Female,Eastern,RENTED,45,Three Full Years,4,0,4,2016-05-01 0:00:00,0,0,1,1,1,2014,5,1,2014,5,1,Paper based/Post,734.79,2015-03-14 0:00:00,599.8,1658.53,274,111.8,604506
4642,M4677,2014-04-30 0:00:00,INVALID,PPL,Open,Female,Northern,RENTED,71,Three Full Years,5,0,21,2016-04-30 0:00:00,0,0,0,3,0,2014,4,30,2014,4,30, Card II TYPE,772.38,None,None,1854.68,0,98.45,604506
4643,M4678,2014-05-01 0:00:00,VALID,CHC,Open,,Eastern,RENTED,,Three Full Years,,,,2016-05-01 0:00:00,0,0,0,2,0,2014,5,1,2014,5,1, Card II TYPE,645.54,None,None,2006.7,779,184.15,604506
4644,M4679,2014-04-30 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,69,Three Full Years,5,8,17,2016-04-30 0:00:00,0,0,0,3,0,2014,4,30,2014,4,30, Card II TYPE,861.315,None,None,2082.32,0,161.05,604506
4645,M4680,2014-05-02 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,35,Three Full Years,3,0,2,2016-05-02 0:00:00,0,0,0,2,0,2014,5,2,2014,5,2, Card II TYPE,753.375,None,None,1950.66,87,214.2,604506
4646,M4681,2014-05-29 0:00:00,VALID,PPL,Open,Male,Northern,RENTED,57,Three Full Years,2,8,1,2016-05-29 0:00:00,0,0,0,3,0,2014,5,29,2014,5,29, Card II TYPE,647.01,None,None,2070.62,1251,970.4,604506
4647,M4682,2014-05-03 0:00:00,VALID,PPL,Open,Male,Northern,RENTED,62,Three Full Years,5,10,7,2016-05-03 0:00:00,0,0,5,3,0,2014,5,3,2014,5,3, Card II TYPE,674.835,None,None,1988.85,0,173.85,604506
4648,M4683,2014-05-03 0:00:00,VALID,PRP,Open,Male,Eastern,RENTED,,Three Full Years,3,0,2,2016-05-03 0:00:00,0,0,1,3,0,2014,5,3,2014,5,3, Card II TYPE,902.475,None,None,2035.15,20,273.45,604506
4649,M4684,2014-05-06 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,53,Three Full Years,3,5,21,2016-05-06 0:00:00,0,0,1,3,0,2014,5,6,2014,5,6, Card II TYPE,866.775,None,None,1836.78,0,213.55,604506
4650,M4685,2014-05-01 0:00:00,VALID,PRM,Open,,Northern,RENTED,,Three Full Years,,,,2016-05-01 0:00:00,0,0,0,2,0,2014,5,1,2014,5,1, Card II TYPE,751.695,None,None,2017.87,378,262.25,604506
4651,M4686,2014-05-02 0:00:00,VALID,MXX,Open,,Eastern,RENTED,,Three Full Years,,,,2016-05-02 0:00:00,0,0,0,2,0,2014,5,2,2014,5,2, Card II TYPE,1984.71,None,None,2054.06,0,234.5,604506
4652,M4687,2014-05-02 0:00:00,VALID,CHC,Open,Male,Northern,RENTED,36,Three Full Years,1,0,17,2016-05-02 0:00:00,2015-05-30 0:00:00,1,1,2,0,2014,5,2,2014,5,2,Paper based/Post,10.5,None,None,2005.92,176,309.85,604506
4653,M4688,2014-07-02 0:00:00,VALID,PRM,Open,,Eastern,RENTED,,Three Full Years,,,,2016-07-02 0:00:00,0,0,0,2,0,2014,7,2,2014,7,2, Card II TYPE,746.13,None,None,1871.33,0,102.5,604506
4654,M4689,2014-05-02 0:00:00,VALID,CHC,Open,Female,Eastern,RENTED,36,Three Full Years,5,10,12,2016-05-02 0:00:00,0,0,2,2,0,2014,5,2,2014,5,2, Card II TYPE,646.695,None,None,2012.72,672,164.6,604506
4655,M4690,2014-05-08 0:00:00,VALID,PPL,Open,Female,Western,RENTED,52,Three Full Years,9,6,17,2016-05-08 0:00:00,0,0,0,3,0,2014,5,8,2014,5,8, Card II TYPE,786.135,None,None,1826.32,0,145.55,604506
4656,M4691,2014-05-02 0:00:00,VALID,CHC,Open,Male,Northern,RENTED,60,Three Full Years,7,19,17,2016-05-02 0:00:00,2015-05-30 0:00:00,1,0,2,0,2014,5,2,2014,5,2, Card II TYPE,668.64,None,None,1769.5,0,31.05,604506
4657,M4692,2014-05-02 0:00:00,VALID,PPL,Open,Male,Northern,RENTED,27,Three Full Years,4,0,2,2016-05-02 0:00:00,0,0,0,2,0,2014,5,2,2014,5,2, Card II TYPE,985.215,None,None,1932.5,158,265.35,604506
4658,M4693,2014-05-06 0:00:00,INVALID,CHC,Open,Female,Northern,RENTED,67,Three Full Years,1,14,4,2016-05-06 0:00:00,0,0,0,3,0,2014,5,6,2014,5,6, Card II TYPE,648.9,None,None,1643.5,0,16.5,604506
4659,M4694,2014-05-02 0:00:00,VALID,CHC,Open,Male,Northern,RENTED,45,Three Full Years,4,0,22,2016-05-02 0:00:00,0,0,0,2,0,2014,5,2,2014,5,2, Card II TYPE,661.08,None,None,1580.23,0,2.8,604506
4660,M4695,2014-05-03 0:00:00,VALID,CHC,Open,Male,Northern,RENTED,26,Three Full Years,6,0,12,2016-05-03 0:00:00,0,0,0,2,1,2014,5,3,2014,5,3, Card II TYPE,418.11,2015-01-11 0:00:00,517.2,None,None,None,None
4661,M4696,2014-05-06 0:00:00,VALID,PRM,Open,Female,Eastern,RENTED,28,Three Full Years,1,0,7,2016-05-06 0:00:00,0,0,1,3,0,2014,5,6,2014,5,6, Card II TYPE,800.205,None,None,1969.82,184,241.45,604506
4662,M4697,2014-05-06 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,50,Three Full Years,5,0,21,2016-05-06 0:00:00,0,0,0,3,0,2014,5,6,2014,5,6, Card II TYPE,823.515,None,None,2175.18,0,231.6,604506
4663,M4698,2014-05-03 0:00:00,VALID,PPL,Open,Female,Northern,RENTED,69,Three Full Years,4,0,17,2016-05-03 0:00:00,0,0,1,1,0,2014,5,3,2014,5,3, Card II TYPE,1350.195,None,None,1597.37,0,99.5,604506
4664,M4699,2014-05-22 0:00:00,VALID,PPL,Open,Male,Eastern,RENTED,46,Three Full Years,9,0,17,2016-09-22 0:00:00,0,0,1,3,0,2014,5,22,2014,5,22, Card II TYPE,77.805,None,None,324.53,0,3.65,201503
4665,M4700,2014-05-03 0:00:00,VALID,PRR,Open,Female,Eastern,RENTED,46,Three Full Years,3,0,2,2016-05-03 0:00:00,0,0,0,3,0,2014,5,3,2014,5,3, Card II TYPE,1085.7,None,None,2063.52,600,389.5,604506
4666,M4701,2014-05-03 0:00:00,VALID,KLA,Open,,Northern,RENTED,,Three Full Years,,,,2016-05-03 0:00:00,0,0,0,3,0,2014,5,3,2014,5,3, Card II TYPE,1188.075,None,None,2032.2,1,851.3,604506
4667,M4702,2014-05-04 0:00:00,VALID,PRM,Open,Male,Eastern,RENTED,76,Three Full Years,5,0,17,2016-05-04 0:00:00,0,0,0,3,0,2014,5,4,2014,5,4, Card II TYPE,644.385,None,None,913.75,0,25.85,604506
4668,M4703,2014-05-02 0:00:00,VALID,MXX,Open,,Western,RENTED,,Three Full Years,,,,2016-05-02 0:00:00,0,0,0,2,0,2014,5,2,2014,5,2, Card II TYPE,1999.305,None,None,2182.59,0,41.65,604506
4669,M4704,2014-05-03 0:00:00,VALID,PRM,Open,Male,Eastern,RENTED,64,Three Full Years,5,5,21,2016-05-03 0:00:00,0,0,0,3,0,2014,5,3,2014,5,3, Card II TYPE,876.015,None,None,2018.81,0,125.05,604506
4670,M4705,2014-05-03 0:00:00,INVALID,CHC,Open,Female,Northern,RENTED,25,Three Full Years,1,0,22,2016-05-05 0:00:00,0,0,2,3,0,2014,5,3,2014,5,3, Card II TYPE,721.14,None,None,2074.58,676,167.85,604506
4671,M4706,2014-05-03 0:00:00,VALID,PPL,Open,Female,Western,RENTED,52,Three Full Years,3,0,12,2016-05-03 0:00:00,0,0,0,3,0,2014,5,3,2014,5,3, Card II TYPE,835.59,None,None,1737.73,0,43.35,604506
4672,M4707,2014-05-03 0:00:00,VALID,KLA,Open,Female,Northern,RENTED,48,Three Full Years,9,0,12,2016-05-03 0:00:00,0,0,0,3,0,2014,5,3,2014,5,3, Card II TYPE,963.48,None,None,2062.5,0,476.1,604506
4673,M4708,2014-05-07 0:00:00,VALID,KLA,Open,,Western,RENTED,,Three Full Years,,,,2015-06-07 0:00:00,0,0,0,3,0,2014,5,7,2014,5,7, Card II TYPE,646.17,None,None,1566.44,0,4.1,604506
4674,M4709,2014-05-06 0:00:00,VALID,KLA,Open,Female,Western,RENTED,29,Three Full Years,4,0,17,2016-05-06 0:00:00,0,0,0,3,0,2014,5,6,2014,5,6, Card II TYPE,1087.17,None,None,1746.87,0,682.55,604506
4675,M4710,2014-05-04 0:00:00,VALID,PPL,Open,Male,Northern,RENTED,,Three Full Years,2,0,1,2016-05-05 0:00:00,0,0,1,2,3,2014,5,4,2014,5,4, Card II TYPE,750.015,2015-03-13 0:00:00,682.4,1660.59,159,284.35,604506
4676,M4711,2014-05-13 0:00:00,VALID,PRM,Open,Female,Eastern,RENTED,33,Three Full Years,6,8,2,2016-05-13 0:00:00,0,0,3,3,0,2014,5,13,2014,5,13, Card II TYPE,893.655,None,None,1756,0,197.75,604506
4677,M4712,2014-05-16 0:00:00,INVALID,CHC,Open,Female,Eastern,RENTED,60,Three Full Years,4,0,17,2016-05-16 0:00:00,0,0,0,3,0,2014,5,16,2014,5,16, Card II TYPE,780.15,None,None,2151.63,173,105.8,604506
4678,M4713,2014-05-09 0:00:00,INVALID,PPL,Open,Female,Eastern,RENTED,34,Three Full Years,4,0,7,2016-05-09 0:00:00,0,0,0,3,0,2014,5,9,2014,5,9, Card II TYPE,645.54,None,None,2078.3,1058,653.35,604506
4679,M4714,2014-05-05 0:00:00,VALID,KLA,Open,Male,Eastern,RENTED,53,Three Full Years,6,0,21,2016-05-05 0:00:00,0,0,0,3,0,2014,5,5,2014,5,5, Card II TYPE,68.46,None,None,1983.6,0,692.55,604506
4680,M4715,2014-05-06 0:00:00,VALID,PRR,Open,Male,Northern,RENTED,56,Three Full Years,2,0,4,2016-05-06 0:00:00,0,0,0,3,0,2014,5,6,2014,5,6, Card II TYPE,1151.535,None,None,1990.15,0,104.55,604506
4681,M4716,2014-05-09 0:00:00,INVALID,CHC,Open,,Eastern,RENTED,,Three Full Years,,,,2016-05-09 0:00:00,0,0,0,3,0,2014,5,9,2014,5,9, Card II TYPE,644.385,None,None,65.43,0,13.55,201502
4682,M4717,2014-05-06 0:00:00,VALID,KLA,Open,Male,Southern,RENTED,63,Three Full Years,4,0,22,2016-05-06 0:00:00,0,0,0,2,0,2014,5,6,2014,5,6,Paper based/Post,798.42,None,None,1967.97,207,267.05,604506
4683,M4718,2014-05-06 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,59,Three Full Years,3,0,7,2016-05-06 0:00:00,0,0,0,3,0,2014,5,6,2014,5,6, Card II TYPE,891.975,None,None,1116.83,0,97.85,403003
4684,M4719,2014-05-09 0:00:00,VALID,PPL,Open,Female,Southern,BOUGHT,49,Three Full Years,6,0,21,2016-05-09 0:00:00,0,0,0,3,0,2014,5,9,2014,5,9, Card II TYPE,650.37,None,None,1832.53,660,284.85,604506
4685,M4720,2014-05-06 0:00:00,VALID,PPL,Open,Male,Eastern,RENTED,56,Three Full Years,8,0,12,2016-05-06 0:00:00,0,0,0,3,0,2014,5,6,2014,5,6, Card II TYPE,746.13,None,None,341.52,0,13.35,403004
4686,M4721,2014-05-08 0:00:00,INVALID,PPL,Closed,,Northern,RENTED,,,,,,,0,0,0,1,2,2014,5,8,,,, Card II TYPE,573.09,2015-03-16 0:00:00,1041.2,None,None,None,None
4687,M4722,2014-05-08 0:00:00,VALID,PRM,Open,Female,Eastern,RENTED,18,Three Full Years,4,0,2,2016-05-08 0:00:00,0,0,0,3,0,2014,5,8,2014,5,8, Card II TYPE,749.385,None,None,1968.3,705,330.85,604506
4688,M4723,2014-05-08 0:00:00,VALID,PPL,Open,Female,Western,RENTED,72,Three Full Years,6,0,22,2016-05-08 0:00:00,0,0,1,3,0,2014,5,8,2014,5,8, Card II TYPE,729.645,None,None,1461.97,264,242.4,604506
4689,M4724,2014-05-10 0:00:00,INVALID,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2016-05-10 0:00:00,0,0,2,2,1,2014,5,10,2014,5,10, Card II TYPE,722.295,2015-02-18 0:00:00,587.9,1375.88,0,59,604506
4690,M4725,2014-05-11 0:00:00,VALID,CHC,Open,,Eastern,RENTED,,Three Full Years,,,,2016-05-11 0:00:00,0,0,0,3,0,2014,5,11,2014,5,11, Card II TYPE,1190.175,None,None,2178.84,782,146.2,604506
4691,M4726,2014-05-08 0:00:00,VALID,CHC,Open,,Northern,RENTED,,Three Full Years,,,,2016-05-08 0:00:00,0,0,0,3,0,2014,5,8,2014,5,8, Card II TYPE,711.48,None,None,2000.78,270,414.3,604506
4692,M4727,2014-05-08 0:00:00,VALID,PPL,Open,Female,Eastern,RENTED,64,Three Full Years,9,6,21,2016-05-12 0:00:00,0,0,1,1,1,2014,5,8,2014,5,8,Paper based/Post,714.735,2015-03-26 0:00:00,442.7,1626.43,0,8.6,604506
4693,M4728,2014-05-24 0:00:00,INVALID,PRM,Open,,Southern,RENTED,,Three Full Years,,,,2016-05-24 0:00:00,0,0,0,3,0,2014,5,24,2014,5,24, Card II TYPE,871.395,None,None,1728.38,0,112.4,604506
4694,M4729,2014-05-10 0:00:00,VALID,PRR,Open,Female,Eastern,RENTED,35,Three Full Years,4,13,2,2016-05-10 0:00:00,0,0,0,3,0,2014,5,10,2014,5,10, Card II TYPE,959.385,None,None,2009.58,516,717.65,604506
4695,M4730,2014-05-08 0:00:00,,PRR,Open,Female,Northern,RENTED,49,Three Full Years,4,0,17,2016-06-08 0:00:00,0,0,4,1,1,2014,5,8,2014,5,8, Card II TYPE,1609.545,2015-01-16 0:00:00,1050.6,757.65,0,54.05,403004
4696,M4731,2014-05-10 0:00:00,INVALID,CHC,Closed,,Eastern,RENTED,,,,,,,0,0,1,1,2,2014,5,10,,,, Card II TYPE,519.54,2015-03-18 0:00:00,380.4,480.68,0,47.9,201503
4697,M4732,2014-05-08 0:00:00,VALID,KLA,Open,,Western,BOUGHT,,Three Full Years,,,,2016-05-08 0:00:00,0,0,0,3,0,2014,5,8,2014,5,8, Card II TYPE,839.895,None,None,1863.59,0,488,604506
4698,M4733,2014-05-08 0:00:00,VALID,PRM,Open,,Eastern,RENTED,,Three Full Years,,,,2016-05-08 0:00:00,0,0,1,3,0,2014,5,8,2014,5,8, Card II TYPE,646.695,None,None,332.6,0,139.9,604506
4699,M4734,2014-05-09 0:00:00,VALID,PPL,Open,Female,Northern,RENTED,51,Three Full Years,4,0,4,2016-05-09 0:00:00,0,0,0,3,0,2014,5,9,2014,5,9, Card II TYPE,761.775,None,None,1930.21,135,161.1,604506
4700,M4735,2014-05-11 0:00:00,VALID,PRM,Open,Female,Eastern,RENTED,58,Three Full Years,3,0,2,2016-05-11 0:00:00,0,0,0,3,0,2014,5,11,2014,5,11, Card II TYPE,741.09,None,None,2138.2,82,443.5,604506
4701,M4736,2014-05-09 0:00:00,VALID,KLA,Open,Male,Northern,RENTED,53,Three Full Years,4,0,17,2016-05-09 0:00:00,0,0,0,3,0,2014,5,9,2014,5,9, Card II TYPE,962.22,None,None,2007.05,0,372.9,604506
4702,M4737,2014-05-13 0:00:00,VALID,PRM,Open,,Eastern,RENTED,,Three Full Years,,,,2016-05-13 0:00:00,2015-05-11 0:00:00,1,0,3,0,2014,5,13,2014,5,13, Card II TYPE,716.415,None,None,1793.43,162,115.85,604506
4703,M4738,2014-05-14 0:00:00,VALID,PRR,Open,Female,Eastern,RENTED,44,Three Full Years,5,0,7,2016-05-14 0:00:00,0,0,3,2,0,2014,5,14,2014,5,14, Card II TYPE,874.23,None,None,858.1,0,104.4,403004
4704,M4739,2014-05-10 0:00:00,VALID,PPL,Open,Male,Northern,RENTED,69,Three Full Years,6,5,21,2016-05-10 0:00:00,0,0,0,3,0,2014,5,10,2014,5,10, Card II TYPE,761.775,None,None,1673.55,156,223.15,604506
4705,M4740,2014-05-09 0:00:00,VALID,PRR,Open,Female,Eastern,RENTED,46,Three Full Years,4,0,2,2016-05-09 0:00:00,0,0,0,2,1,2014,5,9,2014,5,9,Paper based/Post,1393.455,2015-02-21 0:00:00,1227.1,1872.28,0,23.7,604506
4706,M4741,2014-05-11 0:00:00,VALID,PRM,Open,Male,Eastern,RENTED,37,Three Full Years,3,0,2,2016-05-11 0:00:00,0,0,0,3,0,2014,5,11,2014,5,11, Card II TYPE,996.975,None,None,2167.5,1053,491.55,604506
4707,M4742,2014-05-10 0:00:00,VALID,CHC,Open,Female,Northern,RENTED,23,Three Full Years,4,0,2,2016-05-10 0:00:00,0,0,1,3,0,2014,5,10,2014,5,10, Card II TYPE,767.865,None,None,2088,0,85.95,604506
4708,M4743,2014-05-10 0:00:00,VALID,CHC,Open,,Eastern,RENTED,,Three Full Years,,,,2016-05-10 0:00:00,0,0,0,3,0,2014,5,10,2014,5,10, Card II TYPE,688.695,None,None,1840.17,1044,186.6,604506
4709,M4744,2014-05-15 0:00:00,VALID,PPL,Closed,Female,Western,RENTED,40,,7,0,7,,2015-04-27 0:00:00,1,1,2,1,2014,5,15,,,, Card II TYPE,771.645,2015-03-13 0:00:00,634.9,None,None,None,None
4710,M4745,2014-05-10 0:00:00,VALID,PPL,Open,Male,Northern,RENTED,58,Three Full Years,1,14,12,2016-05-10 0:00:00,0,0,5,3,0,2014,5,10,2014,5,10,Paper based/Post,21,None,None,2037.65,857,544.5,604506
4711,M4746,2014-05-10 0:00:00,VALID,CHC,Open,Female,Eastern,RENTED,41,Three Full Years,4,9,7,2016-05-10 0:00:00,0,0,0,2,1,2014,5,10,2014,5,10, Card II TYPE,643.965,2015-03-17 0:00:00,513.3,1770.37,605,138.6,604506
4712,M4747,2014-05-10 0:00:00,VALID,PPL,Open,Male,Northern,RENTED,65,Three Full Years,3,0,17,2016-05-10 0:00:00,0,0,1,3,0,2014,5,10,2014,5,10, Card II TYPE,810.915,None,None,2174.18,0,78.1,604506
4713,M4748,2014-06-04 0:00:00,VALID,KLA,Open,Female,Northern,RENTED,30,Three Full Years,4,0,2,2016-06-04 0:00:00,0,0,0,3,0,2014,6,4,2014,6,4, Card II TYPE,1166.97,None,None,2006.93,0,270.4,604506
4714,M4749,2014-05-10 0:00:00,VALID,CHC,Open,Female,Eastern,RENTED,45,Three Full Years,4,0,7,2016-05-10 0:00:00,0,0,3,2,2,2014,5,10,2014,5,10, Card II TYPE,643.23,2015-03-18 0:00:00,478.2,1859.83,1124,346.95,604506
4715,M4750,2014-05-14 0:00:00,VALID,PRM,Open,Female,Eastern,RENTED,56,Three Full Years,3,6,22,2016-05-14 0:00:00,0,0,0,3,0,2014,5,14,2014,5,14, Card II TYPE,749.385,None,None,2177.02,0,158.7,604506
4716,M4751,2014-05-09 0:00:00,VALID,KLA,Open,Female,Western,RENTED,57,Three Full Years,3,0,2,2016-05-09 0:00:00,0,0,0,3,0,2014,5,9,2014,5,9, Card II TYPE,961.17,None,None,1868.84,112,628.8,604506
4717,M4752,2014-05-18 0:00:00,INVALID,PRM,Open,Male,Eastern,RENTED,37,Three Full Years,3,0,7,2016-05-18 0:00:00,0,0,0,3,0,2014,5,18,2014,5,18, Card II TYPE,750.54,None,None,1644.93,0,40,604506
4718,M4753,2014-05-28 0:00:00,VALID,PPL,Open,Female,Northern,RENTED,22,Three Full Years,3,0,2,2016-05-28 0:00:00,0,0,0,3,0,2014,5,28,2014,5,28, Card I TYPE,649.53,None,None,1757.72,57,198,604506
4719,M4754,2014-05-13 0:00:00,VALID,KLA,Open,Female,Northern,RENTED,19,Three Full Years,3,0,2,2016-05-13 0:00:00,0,0,1,3,0,2014,5,13,2014,5,13, Card II TYPE,678.51,None,None,2168.8,0,632,604506
4720,M4755,2014-05-15 0:00:00,VALID,CHC,Open,Male,Northern,RENTED,72,Three Full Years,4,0,17,2016-05-15 0:00:00,0,0,0,3,0,2014,5,15,2014,5,15, Card II TYPE,682.29,None,None,1659.3,0,20.8,604506
4721,M4756,2014-05-14 0:00:00,VALID,CHC,Open,Male,Eastern,RENTED,50,Three Full Years,3,0,12,2016-05-14 0:00:00,0,0,0,3,0,2014,5,14,2014,5,14, Card I TYPE,645.54,None,None,1768.75,0,45.9,604506
4722,M4757,2014-05-13 0:00:00,VALID,PPL,Open,Female,Northern,RENTED,57,Three Full Years,5,0,22,2016-05-13 0:00:00,0,0,0,3,0,2014,5,13,2014,5,13, Card II TYPE,843.36,None,None,2182.78,98,200,604506
4723,M4758,2014-05-18 0:00:00,VALID,PRM,Open,Male,Eastern,RENTED,26,Three Full Years,4,0,1,2016-05-18 0:00:00,0,0,1,3,0,2014,5,18,2014,5,18, Card II TYPE,876.015,None,None,1896.67,407,281,604506
4724,M4759,2014-05-14 0:00:00,VALID,CHC,Open,Male,Northern,RENTED,58,Three Full Years,3,0,2,2016-05-14 0:00:00,0,0,0,3,0,2014,5,14,2014,5,14, Card II TYPE,682.29,None,None,2084.66,1385,616.65,604506
4725,M4760,2014-05-18 0:00:00,VALID,CHC,Open,Female,Northern,RENTED,26,Three Full Years,4,0,12,2016-05-18 0:00:00,2015-05-16 0:00:00,1,2,3,0,2014,5,18,2014,5,18, Card II TYPE,664.86,None,None,1094.23,254,30.1,604506
4726,M4761,2014-05-16 0:00:00,VALID,PPL,Open,Male,Northern,RENTED,,Three Full Years,3,0,4,2016-05-16 0:00:00,0,0,1,3,0,2014,5,16,2014,5,16, Card I TYPE,773.85,None,None,1994.67,1002,395,604506
4727,M4762,2014-05-20 0:00:00,VALID,KLA,Open,,Western,RENTED,,Three Full Years,,,,2016-05-20 0:00:00,0,0,0,3,0,2014,5,20,2014,5,20, Card II TYPE,1035.405,None,None,1982.59,0,126.5,604506
4728,M4763,2014-05-13 0:00:00,VALID,PRP,Open,Male,Northern,RENTED,29,Three Full Years,5,5,4,2016-05-13 0:00:00,0,0,0,3,0,2014,5,13,2014,5,13, Card II TYPE,858.375,None,None,2072.14,0,92.15,604506
4729,M4764,2014-05-12 0:00:00,VALID,PRM,Open,Female,Eastern,RENTED,,Three Full Years,5,0,4,2016-05-12 0:00:00,0,0,0,2,2,2014,5,12,2014,5,12, Card II TYPE,874.86,2015-02-20 0:00:00,733.2,1813.07,218,197.15,604506
4730,M4765,2014-05-14 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,49,Three Full Years,5,0,4,2016-05-14 0:00:00,0,0,7,3,1,2014,5,14,2014,5,14, Card II TYPE,749.595,2015-01-12 0:00:00,613.9,733.45,0,43,403004
4731,M4766,2014-05-14 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,,Three Full Years,2,0,7,2016-05-14 0:00:00,0,0,0,3,0,2014,5,14,2014,5,14, Card II TYPE,890.19,None,None,1764.4,45,199.1,604506
4732,M4767,2014-05-15 0:00:00,INVALID,CHC,Open,,Eastern,RENTED,,Three Full Years,,,,2016-05-15 0:00:00,0,0,1,2,1,2014,5,15,2014,5,15, Card II TYPE,410.445,2015-01-23 0:00:00,505.8,686.82,0,46.95,403005
4733,M4768,2014-05-14 0:00:00,VALID,KLA,Open,Male,Eastern,RENTED,64,Three Full Years,3,14,17,2016-07-14 0:00:00,0,0,6,3,0,2014,5,14,2014,5,14, Card II TYPE,1013.565,None,None,1817.15,0,232.65,604506
4734,M4769,2014-05-16 0:00:00,VALID,PRM,Closed,Male,Northern,RENTED,66,,4,0,22,,2015-04-28 0:00:00,1,0,2,1,2014,5,16,,,, Card II TYPE,646.695,2015-03-14 0:00:00,515.9,51.82,0,0,201501
4735,M4770,2014-05-14 0:00:00,VALID,CHC,Open,Female,Northern,RENTED,56,Three Full Years,8,10,22,2016-05-14 0:00:00,0,0,1,3,0,2014,5,14,2014,5,14, Card II TYPE,530.25,None,None,1025.32,0,8.2,604506
4736,M4771,2014-05-14 0:00:00,VALID,PPL,Open,Female,Western,RENTED,63,Three Full Years,1,14,22,2016-05-14 0:00:00,0,0,2,3,0,2014,5,14,2014,5,14, Card II TYPE,672.525,None,None,1808.19,113,269.8,604506
4737,M4772,2014-05-15 0:00:00,VALID,PPL,Open,Male,Northern,RENTED,57,Three Full Years,3,0,17,2016-04-30 0:00:00,0,0,0,3,0,2014,5,15,2014,5,15, Card II TYPE,857.115,None,None,1791.31,0,128,604506
4738,M4773,2014-05-17 0:00:00,VALID,PRM,Open,Male,Northern,RENTED,23,Three Full Years,2,0,17,2016-05-17 0:00:00,0,0,0,3,0,2014,5,17,2014,5,17, Card II TYPE,918.12,None,None,1700.47,1003,347.05,604506
4739,M4774,2014-05-20 0:00:00,VALID,PPL,Open,Male,Northern,RENTED,50,Three Full Years,3,6,2,2016-05-20 0:00:00,0,0,0,3,0,2014,5,20,2014,5,20, Card II TYPE,702.66,None,None,1973.88,0,134.6,604506
